"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
16.2244,142.88,24.2494,89.5969
40.5127,94.569,-67.5179,86.9082
21.6379,30.4802,-12.2556,54.0315
31.0817,71.3032,-74.1009,63.6306
-1.91975,46.6161,-26.8389,70.1443
13.1312,102.722,-45.682,80.3558
28.8621,76.7821,-72.8436,72.8976
58.6044,83.1991,31.0093,85.3516
-9.71114,89.6091,-43.0413,65.435
13.8798,100.34,-12.9182,118.88
4.56552,49.4225,-32.9065,76.8023
8.5443,22.1898,-78.9375,48.4623
18.6529,28.8221,8.13159,57.09
10.2853,54.8441,-12.6063,86.2346
41.8641,94.8828,-1.23823,76.742
29.0496,65.1137,60.2119,39.8969
42.8885,121.68,-18.0711,96.8245
48.9994,106.418,29.8445,69.0974
21.7894,82.0672,-119.434,85.8817
20.6266,64.2845,-19.2935,26.4267
40.2589,141.946,62.7245,115.103
47.0474,112.24,33.1157,91.2185
3.36927,60.0745,-138.367,57.6112
14.7409,62.4346,-117.738,77.9585
36.8477,69.1962,-40.605,62.0023
33.3347,100.528,60.653,117.592
39.0885,118.618,180.682,147.768
37.3591,103.85,91.0525,126.908
24.5243,108.297,14.6822,68.026
64.8733,79.614,33.6812,148.801
48.6279,89.2323,-34.512,43.4185
35.5773,88.6669,194.5,105.775
5.45847,88.3528,13.4687,123.612
37.4225,114.554,-25.5499,40.7357
40.806,148.79,100.768,78.6624
32.5323,131.666,84.5258,103.284
2.08606,56.3112,35.5565,84.5894
16.7084,72.1852,11.4891,96.6678
23.097,64.6672,-17.8058,68.3812
13.6,62.4346,68.4744,34.3447
11.124,115.805,-74.6977,53.898
34.8715,111.426,122.249,135.512
20.6662,72.3112,-24.7716,46.3755
26.2976,66.836,-2.77843,132.666
44.3392,66.3257,86.7103,81.7048
14.0316,56.6301,-15.1793,53.3253
30.0696,62.8174,-68.4427,109.139
26.8981,75.0193,-40.909,59.8628
4.4622,94.1297,46.3096,106.536
14.1364,91.4303,-18.3889,66.0275
26.299,113.366,33.7872,77.7412
21.6416,30.4802,-23.1209,84.0438
26.4684,70.2806,23.4491,83.2607
24.3842,36.5389,-36.8228,65.3344
20.3404,102.659,2.82824,70.4027
24.9656,102.408,8.3254,85.9276
21.3289,82.5703,47.4195,82.2747
6.75588,70.4082,-98.1977,58.554
47.9156,96.5769,18.1836,67.7932
25.9896,97.5806,29.7775,81.6969
47.6346,38.516,42.1694,56.4038
1.56548,61.8606,-7.6598,75.5051
17.1849,95.071,-89.2478,74.153
10.6904,64.7948,0.776224,65.5684
20.6698,75.9008,43.7535,39.8865
11.4268,99.9636,-46.2333,87.1799
38.0638,58.8626,109.838,103.381
28.8198,131.479,-76.268,126.291
1.17376,62.4984,-42.4366,52.1037
23.1474,86.782,-1.19296,105.387
32.863,83.8278,14.7907,121.321
29.3177,106.481,98.7328,119.652
10.8602,63.3914,55.3897,89.2942
21.0658,110.488,72.8214,111.508
-1.26511,85.0223,-32.6351,48.9452
11.6819,54.1425,-22.2043,77.0913
43.9338,83.9536,157.816,108.499
33.4714,97.4551,-109.152,65.8922
31.2733,88.0387,30.0467,115.37
11.779,71.8072,37.5132,102.818
30.079,25.2508,66.9942,71.5772
19.2881,72.1852,-40.8864,77.7903
13.201,144.187,57.0128,72.5929
3.76629,93.0627,282.226,141.268
56.9041,19.4477,74.5018,85.5678
19.5712,29.5874,-57.1569,76.7599
9.96327,74.9563,26.5902,79.4237
24.8904,42.5979,10.3303,39.5118
9.27589,61.9243,24.232,94.952
32.4977,103.85,37.1012,131.473
14.1444,98.3959,-85.3862,89.4753
11.2778,41.9601,8.1934,61.1458
16.6085,110.425,146.208,119.945
-0.276717,56.5663,-18.9783,55.0823
12.5323,41.0672,-97.0682,49.5389
18.8859,94.3807,92.1243,110.303
5.31326,89.1066,-12.1311,97.1555
7.61188,107.42,143.547,133.811
52.8184,90.4884,113.342,113.456
31.2468,91.8071,48.324,106.145
51.6676,57.842,27.5645,89.1446
68.1639,163.197,115.412,155.449
15.6385,66.1981,-34.762,87.7631
34.4185,51.3998,35.7276,45.865
37.8296,146.364,106.612,129.407
20.5501,62.9449,43.5984,89.7028
19.6334,50.1879,-120.723,82.014
16.9922,74.9563,-40.8473,107.738
33.3519,95.7613,-98.6338,85.2559
20.4925,70.2168,21.5973,96.0974
28.6336,138.646,115.519,122.637
17.79,41.5774,-44.7546,43.4272
25.918,155.315,157.793,120.083
23.1488,96.7651,100.152,74.8017
19.3017,115.055,50.4704,76.2785
32.061,74.7045,14.109,76.5344
9.81734,71.0461,17.7533,113.893
11.34,103.098,-3.27198,84.6608
26.7152,54.0149,-68.3514,68.0107
7.88578,105.165,138.212,121.631
20.6767,109.236,101.178,142.567
14.1388,98.8349,-64.9297,65.7513
29.9489,122.429,33.8305,116.463
11.0439,74.9563,-4.06521,68.8798
26.2509,49.4863,-45.209,70.9136
37.4798,73.1931,32.3813,95.2306
5.34677,40.557,-63.8267,44.7569
45.6577,72.5632,11.5295,105.636
19.3842,105.103,10.4848,97.5328
13.637,97.2669,-84.267,78.9207
11.5723,88.9182,-52.4416,71.0164
11.9572,25.8885,-93.9455,46.5055
36.5947,45.0853,-51.3833,47.5066
33.7105,119.306,-62.1601,94.1009
4.50631,75.8378,-89.8034,65.1284
11.0108,67.2187,-17.4226,84.7312
26.8692,59.7556,-84.9303,44.8134
48.3883,92.6232,62.1012,106.568
17.2587,58.2247,-90.6223,59.8612
8.85827,86.8449,192.584,98.762
27.2264,89.986,34.6333,102.506
61.3899,97.2042,-62.4721,85.1959
34.6858,110.738,-10.6135,125.708
29.4578,42.6617,-54.5159,73.6528
38.3033,179.918,17.6885,113.287
5.26706,93.4393,72.0403,96.204
20.7738,49.9965,-2.39715,40.5071
28.0609,137.027,127.391,119.322
41.4249,93.3765,134.485,186.407
21.9332,62.2433,-25.1193,75.9839
40.3149,102.596,79.0582,114.967
21.8254,93.1882,-25.6221,63.6264
15.9017,27.2915,-88.4727,82.8577
22.9486,82.9476,150.987,121.39
27.9372,67.2187,71.6245,72.2136
30.0052,85.0851,-79.2858,91.9501
13.2026,64.5396,61.0157,96.7603
2.7999,29.0772,-2.73914,60.0315
38.4841,141.013,-48.8824,111.454
17.9406,97.8315,101.653,142.316
21.2967,99.6501,34.0124,91.943
50.2738,88.6669,112.067,67.5006
47.3462,131.604,10.406,106.711
-2.58999,77.1597,77.5975,81.6244
31.879,94.0669,4.08939,96.7656
10.7367,24.932,-4.65222,42.165
-13.2358,38.8987,-16.4483,67.669
43.1105,57.4593,-24.0224,120.843
20.639,82.1301,-43.1816,79.8261
26.7687,74.8304,47.279,62.0729
5.70896,61.5416,-8.93912,83.6104
31.7242,106.355,32.653,138.304
32.4482,52.1652,23.0728,106.544
11.8657,58.9902,-119.653,44.5042
6.37866,76.4673,0.0648069,51.7911
7.00832,56.1836,4.06712,42.6744
6.37774,58.0334,16.3959,76.2309
64.6684,127.674,115.281,105.503
15.332,65.3689,-5.21278,67.0547
25.9228,68.4945,88.2983,64.7713
19.5945,91.3675,35.6117,55.9098
48.813,101.092,61.4204,114.162
17.3272,86.9706,53.9355,143.535
71.3114,112.052,61.9668,207.741
29.6252,84.3936,61.9518,85.4863
24.5371,71.1737,-8.17079,54.4254
14.2134,45.2767,-37.1175,57.4662
18.9816,73.0041,-6.26999,63.163
28.9617,84.7708,-58.7771,74.0015
26.9769,95.6985,89.6828,99.7904
9.50414,83.9536,58.9057,93.9303
31.2432,45.5318,2.02419,82.2053
10.2579,68.6221,-14.5988,71.0256
4.11249,83.1991,-74.9586,72.3804
52.8387,55.2906,6.76538,80.7593
30.7628,90.6768,-18.3398,111.237
22.1339,68.6859,41.3002,96.2899
27.8963,143.316,143.104,168.044
13.232,30.7991,-104.364,20.4735
21.4304,50.6982,-42.6583,40.5715
13.8743,15.2391,-67.2133,64.7176
27.6542,79.8656,-63.082,103.658
44.1446,111.176,169.028,200.714
23.8557,86.9706,63.286,93.6258
9.75604,107.733,-123.114,84.1951
27.2941,61.6692,21.1962,70.6302
17.1797,67.6653,-16.7249,105.157
20.583,35.5823,54.6474,79.9628
44.9579,130.107,96.8902,171.218
30.2769,36.5389,-26.8199,67.8477
-6.64023,71.5552,-14.4115,33.451
39.8431,104.1,-11.8673,100.448
33.4547,121.867,69.2424,146.863
44.8095,69.8979,10.6536,96.4031
32.166,54.5252,-36.753,89.2131
18.1602,52.8668,38.7321,123.996
39.4535,134.035,17.9165,101.13
33.6495,183.812,51.4666,113.048
45.8484,103.599,180.856,120.959
41.6543,118.993,-25.5723,106.14
1.75291,6.0571,-21.2318,-0.0772223
19.4858,62.5622,27.8928,98.4157
26.7805,104.539,2.04876,85.0976
61.5902,74.6415,19.75,99.0045
21.8952,72.7522,40.8923,86.2895
23.1637,49.1674,-40.6369,73.1446
12.4456,58.4799,137.249,77.4291
21.0406,138.584,68.4487,138.649
19.1485,80.3689,-79.3621,68.9612
16.0607,72.1852,-5.26497,65.1856
32.0479,101.092,87.1981,90.1667
18.4072,74.0118,-80.201,90.4663
29.3276,117.993,147.226,112.468
11.4385,112.865,93.05,110.219
22.5655,121.305,-16.574,66.5899
34.6455,131.853,218.336,154.539
32.7709,29.7149,-37.3309,52.4348
11.8649,55.9285,-16.2023,75.0188
40.3993,42.7255,13.4845,38.644
37.4417,85.8394,-10.271,81.2079
-2.16807,66.8998,-0.144491,57.6499
18.9676,17.4071,-31.4253,46.4564
37.8021,126.613,-0.459951,102.025
18.0678,85.0223,-40.879,79.5033
26.0522,88.6041,-18.5384,56.4859
37.1444,73.1931,52.3454,114.244
35.6032,89.6091,106.901,145.499
17.9996,76.5303,25.5315,74.9068
44.6046,110.362,214.514,107.001
10.9511,69.6427,-97.6466,60.9409
33.7091,118.493,135.036,142.948
11.9137,112.865,49.3439,112.183
6.97698,106.042,-24.6521,94.8321
44.2819,30.0338,-35.819,69.8208
18.6032,111.802,94.5488,80.8627
36.7016,147.36,46.7735,157.353
34.2476,97.6433,21.4174,89.1985
13.4385,73.1301,21.7861,100.972
-10.8765,54.3338,62.0068,137.656
22.1137,136.715,24.4693,116.789
35.5761,109.549,183.083,154.6
-7.72322,60.2659,-44.4203,33.5276
15.1776,52.4203,-43.0615,65.9512
25.4607,88.5413,64.2259,103.945
12.6219,80.5576,11.5246,100.434
4.60902,28.567,-9.12661,23.2947
2.93971,72.1222,57.3954,44.4976
18.6842,52.1652,40.2951,71.8641
18.1545,104.226,46.9285,94.2098
55.2849,102.534,-21.271,113.303
31.4394,84.2679,-0.32209,121.263
13.4513,69.6427,-13.6572,75.2148
4.72511,53.3133,-79.1541,46.9013
34.781,139.705,83.1682,163.827
43.5785,45.0853,-43.3382,74.9349
9.37046,89.5463,113.977,102.699
26.8197,44.7664,-40.7024,62.4868
33.0634,63.7104,13.9954,50.3617
12.6585,97.8942,-71.5388,78.1095
11.4401,67.6653,-82.0435,55.2765
32.757,63.7742,-61.8919,102.671
55.0687,101.468,96.7334,119.066
50.67,91.1164,109.246,120.857
19.694,66.5808,-9.16193,50.9385
35.0628,83.5135,207.106,114.259
36.0223,139.58,174.765,178.062
29.1102,59.6918,48.0537,118.367
66.4278,172.183,100.306,180.265
12.6578,58.0972,-82.8802,35.5938
26.36,119.368,-8.00504,77.0576
18.3182,39.7278,13.6783,27.3401
3.43443,60.9038,-65.7573,44.2871
20.9767,57.5869,-3.06541,42.3004
48.0042,173.854,102.101,191.855
56.5538,174.907,120.863,154.924
56.4651,107.107,258.231,170.868
26.4711,114.867,52.9887,89.0488
11.0489,66.6446,34.8772,68.3275
17.4038,76.845,-72.7968,62.0004
10.3563,124.303,64.8576,127.029
14.9331,150.779,225.727,141.797
21.9044,38.2609,-17.3531,60.9333
27.3348,53.1219,-106.022,78.2794
39.5702,73.8858,50.9633,82.0788
47.9715,77.0968,26.6611,61.5793
17.4125,83.8278,-28.9743,61.0338
32.0948,143.129,159.723,206.68
17.0001,86.6563,57.6326,106.855
16.6082,81.8785,125.397,83.4659
20.6526,91.1792,43.7168,53.9693
34.9809,84.8337,41.5881,80.7481
25.0681,65.624,3.76083,92.801
39.0637,154.445,-62.6664,83.5812
15.5988,78.3555,95.9574,79.9977
7.33645,69.3238,-8.19606,54.891
8.88589,73.9488,0.939314,107.862
26.7821,99.9009,42.0242,127.523
28.6097,59.3729,-34.634,52.2568
24.1413,83.765,49.0147,55.8089
33.7871,82.5074,11.1364,73.4154
11.6526,79.4252,80.0293,116.863
53.9438,97.5178,113.823,122.324
24.718,125.801,209.857,149.959
43.3601,62.4346,194.682,117.454
15.3246,68.8772,59.6572,110.463
42.0258,113.929,131.278,64.8657
2.87969,30.0338,-58.8659,-3.59252
23.2119,77.3486,72.2274,92.1337
27.3962,142.693,111.951,132.32
24.5401,88.4785,-5.82525,78.4354
48.3384,61.9881,17.3328,81.6768
11.4197,72.6892,-22.7807,63.6302
34.574,27.6742,14.0856,40.7556
54.0454,164.809,83.3721,98.8534
40.9303,123.179,60.3626,162.237
28.787,116.243,12.4557,117.759
34.2006,86.2164,-58.8547,82.2527
21.2232,103.223,134.823,136.621
16.7622,152.457,67.3119,157.627
31.9013,101.97,-167.529,136.884
43.1539,105.729,64.1704,85.5959
-5.04509,58.735,-59.0806,62.3646
7.54468,39.2814,27.2487,37.8385
31.2733,183.194,248.629,145.799
71.7628,121.992,173.167,85.6
47.938,110.049,39.6972,101.818
42.5487,122.742,168.431,122.404
28.0133,73.508,-57.4181,45.4957
19.2292,87.7246,73.0663,108.672
2.97565,22.6362,-139.419,34.4191
26.759,158.916,65.8829,136.177
19.22,103.787,24.6195,85.3549
43.637,145.245,52.8146,135.383
57.0685,77.0968,130.903,140.355
31.7076,58.2885,54.5233,103.629
20.8141,88.1643,-83.4612,90.7897
8.80073,35.4547,-16.0121,50.3935
22.7891,108.86,234.742,120.849
7.21012,42.9806,-44.541,93.2662
-2.63266,58.8626,-19.4205,74.9131
0.0654304,68.941,73.1401,47.4862
26.6812,102.408,-28.768,77.8749
42.9724,77.9779,-35.4747,87.5037
36.3158,71.1737,84.0319,127.185
3.98432,129.67,-3.06708,74.4525
22.3299,99.3366,-12.9131,111.025
13.575,93.3137,78.0446,85.803
28.6517,94.569,270.824,90.1905
13.7982,53.1219,-18.2902,79.2605
28.375,111.552,35.9947,114.848
47.4903,64.412,-49.0326,84.6121
36.0013,91.1164,23.3198,113.438
10.7609,36.3476,-16.0015,39.4727
66.7987,109.987,129.611,163.065
44.6487,122.617,55.6626,77.7492
37.9049,86.4678,-76.8062,72.351
22.4202,58.4799,-22.5143,15.785
40.4057,149.411,90.4289,110.966
37.9782,100.841,-56.4417,118.982
36.4388,94.0042,65.0959,125.696
45.0296,107.858,-96.204,102.381
42.5696,72.9411,47.6217,83.5567
37.048,108.735,-61.9736,51.9216
69.7547,151.773,-18.1964,116.727
47.9138,102.722,-28.6474,86.2436
55.2109,100.34,-90.6196,91.0933
30.8183,63.9017,37.416,56.3835
22.0481,80.306,15.1029,57.1352
40.7105,86.7192,-80.4703,119.708
21.1681,72.6262,-98.9789,63.631
13.2216,86.405,15.1774,76.3901
23.3683,72.3112,-39.5555,62.58
7.98359,61.9881,44.3969,104.678
18.9739,83.0733,181.609,88.3525
43.029,96.5141,195.67,117.727
53.4892,130.107,-31.6067,63.2666
13.4033,112.553,62.6932,74.4557
16.2239,60.1383,23.9663,71.3981
22.7193,98.2078,31.9905,86.0114
25.0513,85.3365,47.4129,100.755
41.1049,125.489,137.857,136.752
11.8163,81.0609,-26.1198,74.3287
25.845,71.2402,38.8393,97.7595
63.4574,93.1882,35.5522,107.887
24.8346,101.406,147.465,100.485
34.0116,82.8847,6.90571,115.418
23.4868,79.9914,-57.5138,110.271
54.4771,174.04,220.68,142.195
11.5365,55.7371,37.8771,44.5755
31.1568,116.243,-17.5412,91.806
22.3964,103.286,88.7945,91.4591
19.8425,77.8521,-25.5071,77.0364
27.2754,33.2863,-15.8805,66.6259
34.9597,51.0171,53.2721,101.365
60.9142,75.6489,131.445,114.01
11.4134,73.1931,-10.2485,58.2452
37,114.554,-49.5072,124.203
26.1987,78.0409,-74.1836,76.7191
24.0079,35.0721,-22.7529,46.2831
53.0123,144.374,-49.3022,61.475
14.7086,64.0293,124.377,87.6335
38.3402,45.2129,-56.1836,133.528
33.5703,73.0671,21.9151,60.9897
38.5816,96.0122,33.261,76.2816
27.1065,35.646,-32.4257,48.8846
36.8243,71.7442,8.87242,76.7772
28.1282,93.6276,10.5409,69.2435
22.453,79.6769,-73.7022,36.4916
37.7776,129.982,-35.3995,92.576
31.2853,133.537,59.7483,89.6957
13.2555,82.1301,52.3229,96.9639
37.8144,113.366,144.531,100.666
15.786,58.0334,-99.0723,47.0309
19.1914,70.153,-31.9222,70.2726
34.1599,100.716,-98.3311,68.5109
17.5004,70.4082,23.2379,69.525
39.5058,104.727,102.536,101.401
56.7334,99.2112,113.897,104.541
13.4959,62.7536,21.6462,64.1679
14.2467,67.6015,44.9627,120.706
12.4554,99.7128,-26.4375,70.2507
24.59,58.3523,-35.8507,54.6321
15.8701,86.2164,33.4261,92.4573
10.4746,54.7165,-56.1099,77.3747
13.1671,118.993,-58.9809,88.5293
9.23122,73.0041,-219.405,39.0692
2.78613,59.8194,18.7738,79.8147
17.5951,114.304,116.948,95.5058
59.2738,148.479,85.4215,157.06
13.2425,72.6892,-65.6163,80.1505
52.3227,136.777,-7.54723,132.01
51.9506,124.678,64.1078,155.091
27.6013,28.9496,-87.9054,48.6741
8.57467,129.358,59.6722,118.104
51.7487,119.743,74.0386,134.921
42.0556,104.915,126.285,171.104
16.7243,78.6072,83.7596,94.8999
21.736,52.6754,-137.389,43.1235
26.7572,121.617,33.0996,136.379
9.60684,60.5848,-101.201,64.2642
17.8893,85.6508,-58.1009,62.8254
40.9632,85.3994,50.0466,85.5432
7.07017,45.5956,-39.2673,60.1396
15.4034,50.5068,-41.2511,59.1148
38.6435,64.6672,25.4498,57.2262
26.7254,130.169,-87.102,91.2247
36.7052,114.054,106.336,65.6624
28.8746,101.907,29.6262,71.5166
37.1319,59.5004,-1.29931,103.455
21.6001,104.414,-48.2866,70.3939
58.2027,91.4931,24.4657,63.0265
22.0611,86.3421,57.18,55.6854
28.7383,101.719,13.7171,98.8267
32.7891,136.217,15.8831,93.0191
10.4872,59.2453,-147.971,45.5493
29.2097,103.411,36.5538,107.313
25.4827,126.675,32.1715,125.84
35.5234,52.2927,42.5551,99.5947
12.8275,61.9881,14.8264,65.4153
21.2957,82.3816,-33.7052,67.7034
3.66643,44.894,9.23441,36.7612
14.4068,71.4292,-16.8799,48.1451
19.8266,78.6072,-51.2429,48.3833
41.4524,138.272,10.9384,128.57
13.9347,72.9411,-90.6132,21.5039
13.9214,85.2737,72.3315,108.166
42.7787,70.3444,85.9762,133.362
15.5852,75.7748,-30.7391,93.6837
33.7464,98.7095,76.1349,108.367
29.0881,77.4115,-50.5015,102.561
16.3107,108.171,102.179,104.348
10.5069,99.8382,-107.737,73.7855
12.4192,61.2865,18.9751,80.3607
30.1618,54.9717,-36.8729,31.9509
23.5231,98.9603,129.053,87.9803
35.2564,112.991,36.13,111.002
12.4049,102.722,-17.4031,63.6923
21.9482,111.051,107.449,183.862
57.598,99.7755,53.9907,124.127
13.9031,77.0968,68.0003,73.6927
15.3446,27.4829,-45.6283,41.3044
33.6395,34.3067,34.3937,89.8153
13.0001,53.9511,60.4877,107.087
33.9071,94.82,41.0981,108.773
36.823,40.2381,-73.3915,76.9175
65.1498,99.7128,-51.5784,100.067
31.2648,88.8554,34.4733,98.0614
4.49893,73.7599,11.977,72.0325
29.7846,112.553,263.642,116.465
17.4776,72.7522,18.0225,78.1439
19.3738,118.431,56.1507,116.944
23.7338,68.7497,95.9882,70.6551
39.8553,102.22,-23.7947,135.612
41.7806,128.235,8.54414,116.448
38.568,110.926,182.869,120.4
-1.69606,23.0826,-46.3891,45.2894
13.7467,78.4814,-39.6612,84.9845
19.8747,87.0334,49.2155,116.06
30.756,100.528,15.7292,57.2123
32.3271,76.4673,-65.4075,107.834
30.0258,56.3749,-8.38653,83.5764
29.0334,41.7688,-83.0575,5.1795
17.591,66.0705,-2.91129,53.3694
35.2957,80.2431,34.1461,124.892
32.129,127.861,-36.2229,87.2392
56.1975,89.0438,42.1734,164.081
45.6331,41.0672,-60.3338,96.1934
19.7323,72.8151,-48.0393,71.0283
52.4721,94.6318,-6.73782,36.2815
12.2084,85.7137,99.4081,73.3594
8.08564,31.947,-23.4313,8.15562
28.5454,68.1118,-115.267,41.143
5.65481,71.3662,11.9274,83.5426
17.7527,110.3,44.2205,96.2526
17.8086,43.6822,12.3478,35.2816
49.45,24.2305,-79.0997,25.1205
9.72267,51.4636,-17.3452,69.6485
22.4877,85.7137,-39.9599,105.663
41.6251,69.9617,-39.5165,91.1204
13.1905,67.5377,74.198,73.7667
42.8233,91.242,50.1593,116.238
4.55229,99.5247,-62.3397,60.0192
21.6651,114.054,-93.6963,117.944
20.674,84.0164,-74.7896,69.848
16.3429,43.2995,-72.9035,82.514
27.0438,53.4409,-17.2749,80.1902
15.4658,85.9651,5.15495,70.4368
8.59273,113.679,94.0776,103.927
39.1479,139.144,69.3167,80.31
24.4516,55.7371,44.6415,82.1847
11.3026,94.82,-2.4743,88.8146
16.7672,92.6232,-26.2473,90.1376
25.5169,92.6232,11.9513,61.1842
25.0313,50.443,0.94561,54.2839
36.1589,88.6041,171.589,77.6722
-0.68097,56.6939,-265.674,81.7473
25.8548,52.8668,-219.167,17.5554
5.65901,61.0951,-116.423,34.4003
29.7615,49.2949,-17.8063,64.2612
7.75601,68.048,11.5253,63.0345
36.2041,87.0334,-67.792,66.5634
20.3056,112.49,-51.6454,74.2693
37.6415,122.18,38.4229,101.618
18.1481,77.6632,19.7589,88.8347
30.7101,103.286,-53.0477,68.3969
20.669,101.719,34.2771,113.003
32.4048,119.431,10.1597,147.882
36.2629,106.731,72.5034,133.069
27.4124,73.0671,-54.5777,69.6628
50.9781,67.4739,69.6149,117.062
33.5078,45.7231,-62.036,43.5934
45.7595,132.414,46.6721,130.839
30.6324,43.8097,-41.6098,34.4326
55.081,80.9351,24.4124,142.056
31.4108,81.7527,20.1396,142.694
21.1648,128.984,19.2497,88.3371
20.0634,81.2495,19.3989,70.7498
11.9619,48.4658,-43.8157,70.3232
22.4356,101.468,6.61098,99.2785
15.1713,43.6822,61.0007,60.5662
12.6522,97.2669,79.9041,127.486
18.9787,112.615,-12.8981,136.501
37.2331,123.991,11.9675,122.644
8.79143,77.4744,91.3965,112.273
11.822,33.1588,-118.634,37.1873
9.38122,98.3332,46.9373,107.587
33.4071,62.0519,61.5728,79.1232
22.3085,73.9488,-26.5071,70.8032
46.0313,94.318,5.39647,94.5587
13.8112,29.7787,-24.0174,47.3899
40.8892,42.3428,4.71936,75.506
-1.69926,38.0058,-2.97812,62.8245
17.0104,81.8156,-13.639,57.0324
10.0539,71.3012,25.9413,99.7729
25.5731,53.696,79.838,73.1968
23.5618,117.431,7.67814,59.3338
49.0485,144.436,40.2509,118.43
45.8239,70.4082,-1.35036,81.081
22.7827,43.7459,-74.9665,30.2769
11.9567,63.3277,19.9882,58.7247
27.0655,151.463,38.5868,108.21
45.8971,129.046,41.0316,133.813
26.5838,140.079,-40.0385,64.3525
8.32363,75.2712,-83.4263,24.3041
36.9714,136.03,1.33336,121.292
36.5968,64.4758,-14.2231,108.143
5.33185,103.348,2.45907,46.4138
17.9777,86.2793,-7.80853,65.1721
34.8847,74.9563,37.8457,91.4397
3.29713,100.465,79.218,138.638
19.2809,64.9861,-0.611743,84.6734
21.221,45.7869,-4.86265,63.8377
15.3258,52.3565,-88.8735,85.995
-27.41,28.6945,-119.316,-0.912314
24.9289,96.4514,43.9288,71.7514
8.43095,34.817,77.0403,42.8025
42.1341,120.555,78.6584,125.859
12.5462,84.9594,-41.933,66.2458
44.1638,93.6903,12.2057,95.1158
27.4744,75.0193,-52.3211,56.683
8.18793,111.739,-20.9394,94.1435
35.0741,121.055,206.51,179.948
9.74125,144.249,52.3619,98.0081
-0.254114,19.384,-50.5679,70.823
18.6161,87.4732,82.349,55.0882
14.246,61.1589,-44.0303,90.3594
32.8788,44.7664,46.9639,64.7917
45.1204,39.664,-111.305,31.432
26.4311,110.175,40.2616,117.843
17.7761,41.1947,-58.2955,69.316
22.2175,50.7619,99.4613,80.9055
26.0305,63.9655,-45.8669,64.9777
14.6977,52.5479,-112.259,21.9127
38.4647,90.9908,141.454,95.3597
37.5776,117.868,135.669,133.06
25.5706,23.8479,5.55422,30.8786
26.5941,132.103,32.7809,99.7251
14.142,88.6041,64.9568,138.427
60.6412,186.778,35.0839,174.399
69.7528,104.602,245.065,140.941
24.3098,75.586,58.6059,104.021
29.0926,86.4678,21.7724,77.7217
69.0765,79.4252,151.994,78.0554
19.8937,73.445,17.4767,95.6937
23.9905,82.2558,142.191,78.6437
16.0278,83.1362,-45.7743,81.017
-1.36394,13.7087,-97.0707,65.6527
8.30619,49.9965,-48.0063,81.0029
50.3096,65.943,-6.34215,100.035
19.7994,70.2806,-24.4828,63.5715
2.9617,95.5103,-51.6867,60.3065
13.1968,94.9455,30.2265,103.487
36.5211,165.429,71.7827,146.976
36.3621,67.9204,165.804,79.4434
50.6954,52.4841,32.7403,75.4374
43.161,90.9908,-43.2608,78.7141
28.8007,113.303,94.2463,91.8905
21.7803,79.1106,13.0899,50.3716
47.3117,114.367,-1.11296,128.8
31.8012,94.6318,18.0462,62.7971
8.82654,76.7191,-2.39498,71.8641
4.25478,46.6799,-83.1542,13.9797
16.9613,120.868,25.9511,80.7379
26.679,119.118,57.9068,84.2129
9.46322,69.7065,129.405,74.138
30.6583,81.4382,-78.1907,104.587
24.8214,92.8116,72.7405,95.8631
1.01934,52.1014,-39.7908,44.9253
63.5911,123.491,40.1007,68.9953
28.2925,63.519,145.157,105.758
13.1026,78.4814,103.299,126.13
21.622,58.2247,-28.4426,31.4585
29.2454,42.4703,-15.5018,60.7438
10.1239,63.2001,32.1496,79.8315
7.50348,49.6776,25.7074,72.84
0.862292,70.153,-78.1361,74.5434
18.0026,64.7948,139.791,68.4859
27.5525,62.6898,0.086785,35.8347
51.9189,123.616,73.826,103.827
5.39817,115.055,62.1062,81.6366
20.8919,38.8349,-3.08103,106.489
17.2237,78.1667,51.9802,100.266
7.99682,51.7187,-24.3005,60.6164
47.2253,106.856,84.5841,120.137
38.641,164.127,-19.0665,118.368
11.9109,65.5602,-70.8624,33.3902
37.4985,113.303,73.2556,87.0655
41.9315,133.287,10.6476,99.6857
23.8255,110.175,-33.7741,127.408
6.56238,58.9264,-138.195,19.2089
53.533,113.241,129.039,76.6641
16.8432,137.774,30.5163,81.6928
4.67557,91.4303,-12.7808,64.5749
5.84854,119.118,37.1236,80.2704
44.1707,87.6617,-25.3323,51.7337
18.9842,116.743,-7.79601,81.1326
22.882,66.3895,84.47,92.2721
15.3789,15.7492,-98.6115,43.5822
25.1781,101.343,91.2549,111.005
40.2091,134.596,-4.94079,96.2994
67.082,80.7463,-42.7699,95.5673
20.9442,92.4977,71.975,106.76
16.609,109.799,-23.1644,101.629
11.1657,105.98,3.37527,55.3474
24.95,47.4452,-8.85923,105.917
17.5401,70.9185,31.7796,125.964
58.8839,67.0274,-64.4245,72.5493
68.1994,110.863,213.972,91.4787
16.9029,68.3031,22.6876,68.9769
15.9644,42.0877,-51.0562,81.9715
19.7959,75.8378,-79.0555,82.2173
46.6347,101.719,-29.833,51.8545
32.3119,71.7442,-96.2434,36.4916
15.0342,58.9902,-64.3883,51.4544
17.9043,50.2517,-75.5285,85.5003
25.9234,60.3935,4.05743,64.7023
40.8964,103.912,82.418,92.9623
51.8247,227.52,268.81,205.606
24.0749,92.686,89.3649,81.4377
