"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
62348.5,54387.5,31.1624,35.7817,240.647,0.746967
97583,51046.8,47.8861,29.7733,265.428,0.748088
90548.6,42358.4,36.5469,31.4239,193.088,0.752111
66845.4,42507,43.3296,-0.745536,171.761,0.756759
105513,72118.1,65.0874,53.6101,331.025,0.759128
116238,62145.1,75.545,40.9979,331.095,0.761206
42153.1,34935,54.8765,14.3906,190.515,0.763024
55935.8,36280.7,144.695,15.7109,143.17,0.764111
96236.7,48152.1,37.7377,12.3441,232.342,0.773327
120393,75825.9,33.9064,1.6502,312.461,0.777207
66352.1,49389.7,57.4138,14.9847,236.673,0.779992
62066.3,38840.2,5.02046,-7.89026,217.266,0.78068
112877,75078.9,54.514,22.3788,334.102,0.782074
80104.2,35299.2,44.2616,20.9264,195.303,0.782559
88153.9,77594,46.0739,36.1118,325.146,0.782598
90632.7,40940.9,18.4788,-0.062128,199.444,0.789437
58875,33338.8,31.7837,28.783,178.711,0.790378
37887.6,23028.2,11.4906,22.1807,123.416,0.791668
118078,79182.4,62.0735,34.7913,311.199,0.791793
87954,59305.3,70.3956,31.556,258.569,0.793414
90450.2,55474.5,51.3554,17.5594,284.409,0.795052
81098.9,59477.8,42.5012,37.0362,341.718,0.800374
43081.6,67406.5,37.3235,51.6291,344.72,0.800397
70788,46227.4,330.528,28.5189,191.445,0.801478
107976,56589.7,78.9069,26.6042,296.447,0.810644
85701.6,56504,84.6067,52.4875,300.032,0.818149
73211.2,87360,87.2506,26.4061,327.876,0.819945
110950,90379.3,41.3621,36.1118,329.136,0.82193
73359.7,62608.1,30.3341,33.0746,197.588,0.824053
71686.4,41845.6,33.9064,10.0996,148.351,0.826994
51088.9,44996.5,1297.79,41.7903,172.406,0.829203
62391.7,43105.5,69.6814,29.5752,193.231,0.836014
44713,47340.8,53.7373,6.73296,164.517,0.836208
81836.8,36966.4,33.6993,0.660075,200.515,0.840333
38076.9,29497.2,33.2851,8.5813,118.577,0.844984
87254.9,48279.5,59.8757,20.2001,269.666,0.855604
41570.4,25925.4,45.5561,9.90156,89.6863,0.856738
59480.9,50899.9,54.4104,56.3175,176.419,0.862328
77751.6,35120.1,27.5901,9.83555,194.303,0.869455
112349,64608.7,44.2098,22.3788,301.157,0.876658
48357.3,39526,33.2851,20.8603,142.522,0.877163
50959.1,26260.9,19.7212,3.03638,92.0078,0.878273
105612,75957.4,106.376,52.4875,400.172,0.890875
85768.5,53136.1,21221.1,15.2488,260.903,0.899681
107392,55414.5,73.4553,14.3906,305.513,0.904465
62471.3,28231.1,49.7502,10.8918,132.579,0.906792
71829.1,45576.8,520.487,22.907,203.084,0.91349
64401.6,44919.2,46.0221,29.2451,214.276,0.915644
76269.8,45364.4,28.8327,34.9233,231.986,0.916317
65209.1,33539.9,22.2061,9.17542,164.086,0.924545
53933.4,46902.4,39.9123,16.239,230.068,0.925597
68477.6,29752.2,27.5901,8.5813,151.228,0.92961
94077.4,40103.7,35.8738,61.9967,211.64,0.932331
63772.8,29581.5,33.0263,38.2907,151.372,0.933085
78749.4,34543.6,34.3724,58.6288,226.657,0.939051
78640.1,43568.8,30.9553,19.0778,235.324,0.940519
57987.8,35255.6,44.5205,31.688,228.292,0.947813
72278.1,49298.1,88.0131,3.30042,238.305,0.949207
88062.5,49287.5,65.3428,4.75263,245.256,0.954782
54396.8,34189.3,86.3864,16.8992,209.644,0.954887
66328.9,39335.7,41.7763,15.909,150.797,0.961848
95129.9,41570.9,50.9929,52.8177,210.571,0.965112
67154.3,30405.3,41.5692,43.0449,227.652,0.973873
71677.9,47020.4,69.3242,39.0171,246.036,0.974322
61432.7,35823.5,58.9554,23.8973,223.315,0.977794
86621.6,56727.6,57.828,6.00684,270.302,0.980249
63608.4,65589.5,56.9477,-23.5465,300.384,0.981071
95922.4,58834.3,79.4161,43.1769,303.897,0.984038
84703.8,46147.5,60.3869,26.3401,252.058,0.986072
46149.4,30902.5,65.2917,16.7672,153.025,0.987055
106217,67456.7,27.6419,-16.7124,346.115,0.999183
59863.7,36258.6,20.0318,27.5285,153.672,1.00004
119367,81447,96.696,44.9598,341.648,1.01297
96952.5,63371.9,72.3336,22.3128,332.843,1.02481
52968.5,41894.3,85.1661,0.594067,174.556,1.02793
88712.6,54497.2,49.2842,54.4025,248.799,1.02975
54516.2,32322,50.9929,13.7304,136.904,1.03125
45433.9,22732.8,31.4213,-9.3192,108.237,1.03329
37659.7,58606.3,54.9283,37.1683,239.015,1.04204
99619,55162.7,67.1297,12.2781,222.888,1.0455
61009.5,44760.4,45.7632,10.7597,182.147,1.04936
88540.4,72192.3,51.9767,5.61077,253.969,1.06518
57344.9,34809,29.4539,5.01668,218.405,1.06933
103833,60345.2,41.6727,17.2293,294.196,1.07011
51194.3,27159.5,12.7846,-3.78981,104.979,1.07275
135472,85547.9,88.8262,69.9874,457.6,1.07866
66120.6,28363,22.672,0.660075,104.545,1.09081
69510.8,39504.6,18.7894,27.7266,215.914,1.09303
51667.6,39751.3,44.1063,29.3772,178.782,1.09322
21665.7,36370.9,61.9713,14.6546,132.651,1.09328
57886.2,43090.8,44.8312,5.87482,230.353,1.0947
59076.4,53521.9,50.9929,77.5367,259.842,1.09803
49224.2,25456.9,-1.36399,19.672,124.21,1.10556
57470.2,28122.5,38.1519,58.7609,178.352,1.10939
76978.1,40141.8,50.2162,25.944,220.185,1.11339
78144,33955,49.1288,15.909,218.832,1.11739
89945.9,53997.9,38.4108,6.13886,270.937,1.11882
130126,74509.7,27.6937,40.2716,327.876,1.12137
62991.8,39361.2,22.9308,24.7556,162.005,1.12143
53058.9,24755.9,17.0294,-16.7124,144.394,1.12332
38928.3,27366.3,31.0589,7.59112,115.035,1.12439
83699.3,36525.6,35.3561,28.3208,183.793,1.12586
43713.7,34489.4,15.787,11.4199,167.674,1.12674
98839.8,64262.4,110.98,77.3411,384.378,1.12928
51417.3,39022.5,62.1246,38.2247,163.943,1.13597
82411.2,45533.2,32.4567,23.3691,198.374,1.16176
64369.9,47410.4,66.3129,62.9212,355.599,1.16226
93989.6,36802.7,25.9852,11.2879,197.374,1.16649
90777.6,66752.9,24.9498,31.2919,240.079,1.17293
67439.4,35903.8,29.8163,12.8062,178.782,1.17578
35951.5,31585.6,45.9185,16.7672,182.719,1.17972
94984,44369.8,52.6499,38.3568,206.008,1.18056
74094.9,60773.9,33.4922,22.3128,265.852,1.18155
64079.6,64936.6,93.2958,30.5656,293.774,1.18252
57624.9,23715.9,50.2162,0.0660073,187.083,1.18295
81081.2,44441.1,63.3508,35.3855,239.724,1.18577
58966.1,26064.5,52.7017,3.36643,153.529,1.19569
124685,88410.3,437.565,15.7109,354.902,1.19572
73386.9,47096.7,30.1787,26.5382,202.585,1.19944
32871.2,27809.8,36.6505,39.0171,130.127,1.20727
109629,73069.5,53.7373,2.77234,300.524,1.21471
44330.7,38565.9,45.0383,16.239,194.731,1.21686
93102.7,50839.5,72.3336,33.8009,309.584,1.21983
84376.9,66740.6,78.0921,30.0374,255.173,1.22022
83451.5,49274.6,54.9283,18.2196,260.479,1.22087
59926,42757.3,22.9826,10.0996,146.984,1.22124
58413.8,48557,69408.4,17.0973,171.187,1.22285
55152.5,26556.2,43.2261,3.49845,123.921,1.23414
37512.6,27613.1,37.3235,4.35657,139.642,1.23462
85701,34935.2,27.6419,43.9693,170.112,1.23851
64881.6,38032.3,32.1979,5.01668,149.143,1.24246
44428.9,32190.6,35.7703,35.0554,164.086,1.24374
99099,47144,82.7245,16.041,244.405,1.24522
86906.4,49506.8,56.7924,23.3691,258.64,1.2512
29318.4,41332.6,-9.93765,1.05612,151.372,1.25549
46300,44218.3,24.5875,29.5092,181.574,1.26298
61009.2,62977.6,57.8814,24.4255,250.287,1.26729
56254.7,26685.6,15.114,8.18523,87.2188,1.26759
58491.4,54883.8,53.6337,54.5346,223.599,1.27165
99192.6,40403.4,41.9834,10.0996,219.9,1.2736
110199,52485.6,61.0514,52.1573,198.302,1.27492
30739.9,37021,27.9008,-4.90811,165.378,1.27561
97243.5,59005.6,63.5552,26.6042,280.392,1.27908
79031.2,54757.5,45.5043,27.9907,255.81,1.28057
134558,71328.4,85.9797,52.7516,393.319,1.28395
101846,59399.1,95.4275,52.1573,290.818,1.28866
80062.1,77489.4,82.0121,27.0003,364.511,1.2889
53606.8,28039.4,25.0534,12.4761,138.921,1.29201
77235.3,28639.5,9.42008,20.3982,177.493,1.29417
86368.6,55105.6,37.2718,27.7266,268.889,1.29619
91075.1,47734.1,49.1806,33.2066,261.964,1.2971
57891.3,31536.9,56.171,51.2989,162.436,1.2987
45300.8,29103.2,54.4622,68.8647,163.441,1.30108
131962,84807.9,92.2803,55.0629,471.087,1.30212
98782,68797.5,58.444,10.7597,301.649,1.30469
135792,69258.4,64.6278,29.7073,440.03,1.30702
120384,64506.5,91.6202,21.6526,369.449,1.31063
55669.8,48396.6,23.2932,14.3246,216.127,1.31123
89237.2,44327.2,65.4449,39.2151,215.059,1.31372
86206.4,44631.3,40.8961,31.2919,279.969,1.31867
71315.5,40243.7,41.1032,-2.48512,152.235,1.32179
74859.1,49438.1,17.9611,12.08,202.799,1.32225
66290.1,42580.2,119.47,40.4037,254.748,1.32324
127159,78111.8,131.722,27.5285,385.557,1.32485
80061.7,50681.7,39.4981,2.64032,238.376,1.32663
94379.6,61923.8,78.2958,54.4025,338.714,1.32726
36284.2,26803.6,44.6241,4.75263,110.19,1.33061
113780,74730.9,21.7919,52.7516,299.54,1.33207
68669.2,50164.9,21.2225,27.3304,181.073,1.3349
50053.2,33429.8,29.4022,5.74279,135.102,1.33901
77374.4,43474.3,39.1357,6.27088,239.228,1.34266
119220,89747.1,89.4867,91.0158,479.903,1.34732
41573.5,27283.6,29.8163,4.02652,112.794,1.35253
107833,56788.3,58.8531,25.5478,259.277,1.35617
41171.9,24339.1,58.7508,21.4545,123.416,1.35811
119379,62260.6,6.8838,15.4468,286.804,1.36086
40178,32661.9,38.4108,34.8573,115.686,1.37682
78828.1,54876.3,55.9639,54.4685,219.259,1.38045
50069.5,30507.2,43.019,18.6817,143.674,1.3823
67918,63451.1,77.8884,19.5399,241.569,1.38439
59588.6,44993.5,14.6999,10.6937,172.048,1.38688
34181.6,33526.3,110.879,22.5108,151.444,1.40276
38183.1,21006.9,29.7128,-2.79576,99.0402,1.40815
66362.9,47525.9,35.149,31.49,210.999,1.4137
65143.8,42020.8,31.266,24.3594,157.05,1.41379
99587.4,56169.5,38.3073,-3.78981,217.907,1.41467
98277.4,48196.9,49.5949,81.5119,315.337,1.41794
62427.2,46707.4,46.747,11.4199,200.444,1.42202
90858.5,44618.4,22.2578,-6.77195,233.62,1.42354
62662,27795.8,23.8109,21.5866,207.363,1.42535
80671.7,45253.8,55.4461,24.9536,185.152,1.42583
80551,37894.1,9.73065,4.81864,207.078,1.42889
73151.1,63365.3,63.1976,57.7043,312.321,1.43029
91830,52814.9,57.2584,55.4591,235.537,1.43623
47863.6,32206.7,40.5337,33.3387,157.553,1.43661
40566.2,24090.5,28.2632,12.6082,86.1299,1.4386
77480.9,50198.5,21.5331,62.3269,227.794,1.44873
63510.2,34589.9,54.048,-27.0257,176.705,1.45066
