"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
84157.2,58782.6,82.9789,74.2764,377.717,7.95086
49652.9,44953.4,45.349,49.8461,174.771,7.95337
45755,25866.3,21.6884,7.45909,150.94,7.96133
60642.4,36371.3,47.5755,7.72314,235.253,7.96302
54005.2,34302.4,21.1707,14.3906,157.481,7.96544
89152.1,66705.4,44.3652,7.65713,252.058,7.96828
93079.3,42817,35.9774,9.37346,202.299,7.9756
73009.8,36808,29.7646,10.4957,202.085,7.98431
56419,38850,52.4945,43.0449,186.368,7.98533
95028.1,58823.9,39.3428,18.9458,239.724,7.99214
77531.4,41936.4,46.281,29.3772,188.514,7.9966
81393.3,42543.8,33.6475,45.3559,157.409,8.00124
71507.5,42197.5,22.9826,0,122.405,8.00257
56401,39140.9,53.7373,11.5519,207.72,8.00289
71847.7,49196,28.0043,37.0362,270.09,8.00377
86803,39797,46.9541,-0.434896,224.666,8.00498
42777,35567,31.266,8.64731,148.495,8.00671
50096.9,52575.4,50.3198,33.0086,237.028,8.00774
64260.7,52665.5,56.9995,29.7733,263.378,8.01383
112531,84665,92.7881,38.3568,413.44,8.01406
71721.7,32935.1,41.5692,29.3112,166.813,8.01561
81085.8,40039.3,34.01,62.6571,204.867,8.01563
33206.5,40821.1,37.4271,19.4739,191.516,8.02575
82287.1,46468.2,22.7755,-6.33706,164.517,8.02875
66825.7,43985.2,24.6392,26.9343,168.893,8.03535
65826.1,28951.8,32.6638,14.9847,131.642,8.04325
53656,45596.8,6.21092,27.0003,212.21,8.05334
47446.1,32271.3,8.90247,13.9285,158.989,8.05604
53296.5,26725.8,21.4813,13.7304,154.391,8.0576
49061.8,38020.8,47.0577,47.3369,239.086,8.0584
84016.1,35074.2,32.1461,61.8646,215.7,8.06476
48824.3,32146.8,43.7438,15.975,165.163,8.0657
69182.7,32301.5,18.5823,8.51529,116.481,8.06591
92886,60116.1,44.5205,6.33689,236.034,8.06699
104776,75219,94.7171,105.374,351.905,8.06909
104447,41407.6,33.5958,34.131,194.874,8.07122
88201.3,33970.6,46.0739,25.8779,191.802,8.07261
60444.1,41004,4.14056,13.4003,191.373,8.07551
80709,74340.3,60.6936,22.907,308.04,8.0775
91079.1,39540.7,61.8691,20.3322,290.959,8.08146
86862.1,47050.4,88.7754,-21.1856,245.894,8.08521
31832.3,26632.6,20.2907,9.17542,161.502,8.09135
94452.6,48634.3,15.2176,25.0857,330.675,8.09309
68101,46823,43.5367,9.5715,213.492,8.09389
84144.7,36486.8,2.69134,11.2879,184.937,8.0956
98988.2,69653.7,78.0412,72.2328,325.076,8.10279
73348.2,59693.8,28.6256,20.3982,319.333,8.10389
86390.8,53991,62.3801,44.1014,260.408,8.10585
86269.9,74642.5,85.7763,28.4528,381.604,8.10623
74496.9,49906.3,44.9347,23.5012,248.232,8.1063
88952,47326.6,70.2425,14.7207,240.221,8.11265
57795.6,37159.2,33.544,37.2343,177.708,8.11367
63233.7,57921.9,82.6736,35.7817,289.692,8.11525
111062,61112.2,66.0576,63.3174,319.613,8.11528
85902,42288.2,37.6342,10.5617,186.869,8.11623
63287.3,34193.8,18.0129,-14.3516,147.92,8.1341
60086.9,29886.9,21.8955,11.948,119.444,8.13668
25813.3,39620.2,40.0159,11.4199,186.154,8.14041
85124.4,41688.3,57.5173,26.4061,274.961,8.14286
40892.1,23308.6,29.3504,32.0842,136.616,8.15533
36093.1,25930.3,14.4411,5.47875,119.01,8.15598
35839.4,26940.5,56.2746,33.4047,140.218,8.15741
79824.7,47157.6,38.7215,30.2355,298.697,8.15986
42859.6,34293.7,47.5237,47.7331,170.47,8.16044
46891.9,20300.9,50.6305,15.4468,93.8935,8.16068
25997.5,15954.5,2.32904,-36.9662,68.6741,8.16072
56653.9,23491.7,11.1282,-0.186384,139.93,8.16768
62431.6,30869.6,25.364,6.99701,212.709,8.16935
78555.7,48145.6,14.4929,1.78221,189.658,8.16955
79292,66803.5,17.6505,34.197,369.449,8.17202
84137.4,69718,75.2392,56.9779,317.37,8.17437
115931,70941.2,72.7925,26.4721,317.02,8.17729
105571,75505.4,76.2583,110.304,511.301,8.17907
51469.2,27507.1,28.4185,34.8573,99.9097,8.18355
70107.6,53520.7,28.4185,15.8429,185.51,8.18358
44055.1,26531.3,21.7402,-1.05618,114.457,8.18976
35368.5,28994.3,23.9145,19.2099,118.721,8.18986
71644.1,36583.6,49.6466,0.264029,175.057,8.19416
84776.3,54175.5,55.8603,16.173,235.537,8.19667
91955.5,49227,79.6707,77.4715,281.308,8.20802
45162.2,34625.6,43.7956,35.5176,190.873,8.2151
111322,58939.3,71.4157,48.4595,366.528,8.22852
69382.1,35869.2,43.1743,10.4297,179.785,8.229
67035.3,50489.6,34.3724,27.1984,202.656,8.23123
96989.8,62572.7,81.4523,24.2274,291.17,8.23214
71387.6,37640.6,34.7348,48.1293,199.23,8.23738
52796.6,37520.5,51.0965,18.6817,222.817,8.238
50049.4,45638.7,14.1305,31.8201,234.188,8.23903
63710.7,41952.5,40.6372,-2.85789,238.376,8.24265
75314.8,42072.8,19.9283,21.3225,191.802,8.24329
68222.1,40991.8,4.19232,22.3128,157.768,8.24802
69199,39461,31.8872,3.23441,204.582,8.25685
76587,54310.7,54.7729,14.5226,191.445,8.26143
92049.5,51188.1,54.2033,9.5715,253.261,8.26172
83034.1,48726,8.64366,1.91423,188.728,8.26498
87101.1,60553.2,32.3532,17.2293,220.469,8.26938
71700.9,41055.7,18.8929,36.3099,199.087,8.27031
71062.1,49750.1,28.1079,27.1324,248.303,8.27617
43546.5,38419.7,21.8955,2.17826,128.612,8.28117
35127.1,31871.2,43.019,24.1614,152.307,8.28406
72161.4,48372.9,49.4913,21.5205,213.563,8.28836
79140.1,30415.8,29.8681,5.94083,158.199,8.29123
87981.9,46807.2,65.1896,24.5575,230.708,8.29777
85553.6,43192.1,44.883,36.3099,230.708,8.30143
60144.4,37255.6,11.9047,1.51818,139.57,8.30253
71822.6,29441.3,40.0677,24.4255,201.514,8.30271
82932.6,49205.2,36.2363,14.8527,256.73,8.30649
95305.3,69015.1,31.1106,14.7207,240.221,8.31708
97881,61282.6,68.0485,29.9714,396.643,8.32027
81472.4,42373.6,27.5384,35.6496,273.69,8.3269
97284.8,36046.9,22.3614,24.5575,212.067,8.33553
84953.8,55521.7,54.8765,26.2741,269.313,8.33997
56959.7,32460.1,62.891,36.3099,239.157,8.34228
86156.3,58460.4,45.1418,39.1491,315.758,8.34794
63102.9,32831.4,21.1707,-2.60938,176.275,8.34978
121717,68021.4,48.5075,40.4037,346.185,8.35427
78459,46570,36.1327,46.2144,223.955,8.35538
62367.9,43448.9,34.7866,34.5272,196.66,8.35602
65773.4,36420.6,53.4266,31.3579,186.44,8.35917
102679,81224.4,170.783,45.6201,308.883,8.36
49033,21191.9,25.0534,0.462052,90.0491,8.36356
88628,94745.6,58.9042,19.2099,462.328,8.36372
69339,43254.7,49.0771,20.9264,225.733,8.36877
109137,42366.3,29.1951,3.63046,246.744,8.36976
73396.6,27173.2,26.6583,27.6606,135.751,8.36982
97194.5,48360.7,37.8931,19.3419,214.703,8.37065
60288.5,55782.4,27.6937,16.8332,218.334,8.37418
55349,40488.2,54.7211,16.9652,166.598,8.37812
42778,45578.1,34.5795,29.9054,228.789,8.38199
42009.5,22761.8,-2.58184,8.44928,119.805,8.38322
57312.7,36797.4,21.3778,43.309,135.03,8.38511
74428,43131.1,1.2939,15.7109,159.061,8.38677
96643.9,76816.7,69.6303,33.4047,363.328,8.38727
125590,58182.5,24.8463,3.8945,330.115,8.39406
72268.9,54863.2,42.9154,48.5255,275.243,8.39986
50286.5,24896.1,8.33309,38.2907,111.926,8.40215
72379,44206.7,31.8872,5.67678,209.573,8.40847
61026.8,38266.1,35.9256,28.1887,166.454,8.41717
113303,67893.7,69.2732,23.105,337.946,8.42592
49670.6,26353.5,25.5711,34.7252,127.314,8.42966
37101.2,16290.6,15.787,8.31725,135.102,8.44053
87103,44344.5,34.4759,10.3637,214.632,8.44349
98615,51341.5,30.6965,8.77934,303.616,8.44369
69943.9,35385.7,22.1543,13.4664,189.729,8.44513
57085.1,43686.8,28.8844,44.1014,191.087,8.44825
77523.1,48173,39.8088,-2.36086,186.011,8.4485
38587.3,27582,60.898,29.0471,129.478,8.45312
45919.3,51596.2,47.3166,46.6105,191.445,8.45438
39756.2,43512.6,38.1519,45.9502,183.936,8.46083
89773.4,60285.7,22.3614,39.2812,329.626,8.46433
86037.7,62239,70.8547,37.1022,323.256,8.46728
56824.8,36960.4,24.2768,-5.59152,198.159,8.47078
95898.3,73084.8,51.6661,31.8861,415.097,8.47365
46451,34090,30.8,37.6965,112.071,8.47424
126798,73713.8,75.9526,33.2727,378.272,8.47673
58369.1,32678.3,41.9834,-0.31064,159.851,8.47921
127826,71416.6,56.896,7.19504,314.776,8.48872
84241.4,61958.1,50.6822,71.2422,258.286,8.48978
71390.5,49670.1,42.087,16.8332,175.559,8.49395
76937.6,29482.3,58.1883,29.1791,129.983,8.49467
64519.1,44697.5,38.8768,19.0118,206.936,8.49975
54491.7,33665.9,21.8437,26.01,174.341,8.50015
63231.1,34011.7,31.3695,27.9247,195.731,8.50159
75799.2,38345.2,37.7895,5.34673,185.581,8.50386
68481.8,38574.5,41.0514,17.4274,215.985,8.51075
50676.9,41260.6,47.0577,13.5324,231.986,8.51101
49431.2,25448,49.9055,24.8876,195.303,8.51362
46705.7,37968.3,20.3942,24.6235,207.221,8.51426
51550.1,31234.8,24.8463,29.2451,203.869,8.51579
61431.3,43216.1,20.3424,21.6526,125.87,8.51704
58026,37841.6,27.2277,16.3051,179.498,8.519
71474.5,52273.3,33.6993,6.931,231.915,8.51923
133954,60371.4,62.6355,47.8652,320.524,8.52353
51895.1,45624.4,94.0572,58.959,220.896,8.52363
93208.1,61205.4,86.844,44.8937,338.085,8.52775
68028,35604.1,26.3476,22.8409,144.97,8.52777
59576.6,64458.7,53.2713,67.1477,308.602,8.52789
100977,71656.6,70.0895,32.0182,325.776,8.53878
71916.2,75818.5,70.9057,50.9027,335.29,8.54041
30050,33474.2,7.55668,17.8895,202.941,8.54367
55718.5,40966,63.8106,-7.45536,238.66,8.54704
81075,53495.2,48.8182,-6.2128,213.278,8.54778
115846,63417.7,34.4241,27.4625,277.077,8.54821
77872.7,50359.4,54.1515,11.1558,210.072,8.55171
33414.5,65717.4,72.0277,10.6277,266.205,8.5567
117237,82343.4,71.7727,55.8553,326.406,8.56547
93339.2,42225.9,18.5306,14.1925,229.784,8.56717
49679.9,25576.8,37.0129,32.0842,137.841,8.56877
52475.4,41564.5,23.2415,21.9167,163.656,8.5719
80026.2,46605.1,34.8383,12.014,216.056,8.57586
54525.1,41269.8,40.8961,12.08,200.515,8.57839
36473.5,46252.1,59.5178,37.8946,222.675,8.58255
38519,21012.6,11.7494,41.6582,104.038,8.58393
58498.2,38025.6,68.6098,16.107,212.637,8.5919
67455.9,43493.8,37.6342,9.50548,180.5,8.59651
110585,49536.1,45.4525,4.81864,233.478,8.59717
66203.3,49572.1,58.6485,50.1763,223.67,8.59736
70920.6,54838.1,24.5875,22.3788,274.043,8.59754
91199.4,57866.4,35.4596,55.9213,250.57,8.60055
66302.9,40752.1,27.9008,1.84822,190.229,8.60578
68763.1,45904.1,60.6936,8.97738,221.679,8.60674
59161.4,35140.9,42.6565,27.7926,239.582,8.60763
43088.1,50046.2,41.3621,38.0266,267.053,8.60796
34723.9,30949.3,37.8413,21.5866,177.493,8.60861
48319.3,28293.3,33.0263,5.21471,161.861,8.61056
60030.8,21751,64.117,7.59112,156.403,8.61115
85902.1,66670,102.78,38.4888,271.996,8.61171
78595.7,54500.2,37.9448,3.63046,253.332,8.61641
102650,69223.9,64.5257,77.6019,297.853,8.61754
83924.8,52212.9,16.5117,-1.24256,220.327,8.61939
52164.2,32582.2,66.9255,20.6623,133.589,8.62082
48169.1,31710.9,97.254,23.9633,181.431,8.62222
75464.9,72828,52.8052,22.4448,338.714,8.63382
70204.4,41425.3,37.2718,-11.3073,250.57,8.63524
53436.1,30097.7,22.3614,0.79209,161.431,8.63538
95933.5,56306.4,58.802,27.0663,275.878,8.63858
55474.5,37809.2,48.1968,7.72314,224.168,8.63889
42355.4,26172.1,23.7591,2.70633,108.671,8.6411
67190.1,46795.4,17.1329,-3.91406,209.573,8.65427
61747.6,42078.9,35.149,-4.10045,179.069,8.6566
93227.5,61251,30.9036,5.01668,224.808,8.65834
66264.7,36695.8,16.5635,6.53493,144.61,8.66126
76268.2,42148.5,45.815,-0.807664,210.713,8.66136
57803.8,31389.8,77.1244,21.7846,255.314,8.66481
78838.4,80767.7,83.0297,5.47875,292.155,8.66562
49748.9,33274,29.8681,19.2099,141.874,8.67135
51573.2,56768.5,81.4523,22.8409,210.856,8.67615
121408,74017.4,52.9606,54.6666,412.75,8.68222
69944.8,51499.4,77.8884,16.7012,207.363,8.68425
122075,77165.2,49.6984,43.9033,377.717,8.68804
62791.4,40262.6,51.4589,16.6351,198.017,8.69293
44221.3,31549.5,22.8273,15.8429,151.875,8.69483
74048.4,42415.5,57.1549,14.7207,219.758,8.6981
66137.5,38605.3,51.0965,8.18523,205.081,8.70003
104850,45630.6,36.0809,42.4506,275.455,8.70471
102654,59873.2,43.2261,26.5382,326.966,8.70982
97288.9,72911.8,30.5929,34.9233,381.604,8.71344
71107.5,49172.6,63.453,50.5725,211.212,8.71838
56393.2,40633.3,26.9171,39.2812,177.135,8.7255
108432,64348.6,71.3137,64.5061,323.606,8.72923
67459.9,52216.4,78.8051,14.3906,231.631,8.73468
102512,43766.1,47.0059,30.6316,283.282,8.73497
45920.9,41546.4,42.3976,20.0021,210.642,8.73566
95811.7,44635.6,32.3014,46.2144,264.226,8.73741
88669.9,40368.3,53.9962,38.819,234.543,8.74128
68717,41146.1,58.1372,10.8918,220.256,8.74292
90028.4,64089.3,57.362,17.8235,293.774,8.74315
73168.6,61324,64.5257,25.8119,336.199,8.7486
51803.6,24104.9,4.45111,14.3906,130.56,8.74885
86101.2,66103.5,23.9662,64.8363,286.452,8.75323
54380.1,38172.7,46.9541,3.36643,161.79,8.75774
37707.3,49300.2,38.5662,12.7402,270.584,8.76402
56508.5,86749.4,47.5755,26.4061,395.327,8.76715
97608,73773.2,54.2551,13.4664,284.762,8.77068
66628,38125.9,27.2277,12.146,228.86,8.77638
39595.9,23244,39.3428,31.622,169.252,8.77819
37997,37351.5,33.6475,30.8957,200.872,8.77939
103107,50276.5,41.7763,9.5715,272.773,8.78046
69082.1,72175.1,81.605,33.3387,259.489,8.78224
69041.3,40833.3,22.4649,-1.42894,179.999,8.79211
74185.6,37913.3,13.2505,-0.994048,146.697,8.79219
58689.3,40038.3,38.0484,27.5945,186.511,8.79579
68066.3,38648.8,77.43,40.4697,198.873,8.8025
62485.1,36219.4,74.7296,19.0118,216.91,8.81182
29149.1,30974.2,23.7591,19.672,125.437,8.81364
72208.2,32085.3,29.1433,2.64032,177.565,8.82339
47407.6,46466.5,13.8717,13.7304,227.794,8.84636
76668.5,41060,26.2441,57.7043,189.658,8.84789
90465.6,37059.9,44.3652,18.6157,196.588,8.86292
66840,39117.2,58.3417,-22.8631,203.726,8.86294
52032.2,25151.7,14.027,7.98719,172.406,8.8656
77204.6,46733.1,29.661,2.50831,186.368,8.87421
96876.4,56594.4,30.8518,29.7073,261.045,8.87434
90805,39548,68.0995,26.8023,221.963,8.87956
117821,58605.6,55.3425,35.5176,230.85,8.88148
65462.4,35602.4,50.1127,17.4274,116.409,8.88248
59574.7,35932.7,65.2917,27.2644,152.882,8.88414
112865,54170.8,120.025,48.0633,299.821,8.88475
62658.2,39774,72.7925,3.8945,233.052,8.88764
118322,80616.4,61.8691,28.7169,519.243,8.88901
64922.8,33603.8,51.6143,7.32707,218.263,8.89587
96753.3,68821.5,35.4596,51.9592,308.812,8.89635
109982,60632.7,56.7924,24.5575,256.234,8.8972
38774,30576.9,36.0809,12.2781,149.502,8.89728
89907,55963.9,68.967,38.951,267.477,8.89967
84411,54376.8,91.5186,44.6956,264.226,8.90189
74508,45621.8,49.5431,21.0584,277.994,8.90229
126146,74849,73.0984,23.105,342.765,8.90507
72091.9,35223.3,778.693,5.54476,245.256,8.91101
106782,60272.9,111.79,48.4595,324.796,8.91272
115931,95573.7,83.5385,54.9968,419.167,8.91307
36092.8,34653.4,107.641,-4.97024,186.011,8.91691
88840.4,64099.8,100.753,38.2907,335.57,8.92185
54308.1,22945,27.2795,15.6449,150.078,8.92208
70524.9,44002.3,44.1063,11.5519,250.358,8.93157
67476.7,36945.8,51.0447,17.8235,188.871,8.93274
54184.5,38035.2,44.883,34.4611,137.985,8.93331
72354.9,36821.3,34.3724,10.8258,176.92,8.93462
81118.2,36189.5,36.8058,27.7926,200.658,8.93851
111215,85977.8,110.778,77.4715,388.4,8.93886
112636,51714.7,55.1872,5.21471,254.394,8.94496
29545.5,20191.5,39.2392,21.8506,103.676,8.94523
64033.7,31116.9,34.3206,10.7597,179.57,8.95411
112531,67750.5,31.1624,53.5441,252.27,8.95567
114332,47297,37.7895,23.039,274.678,8.95983
78987,29331.2,32.3014,11.5519,149.214,8.96479
82841,48238.5,10.5588,30.6977,197.231,8.96777
65848.9,44012.5,47.5755,-8.82218,217.48,8.97168
56216.6,29470.5,34.3206,8.5813,172.621,8.98046
57738.8,21858.5,22.4649,15.5129,141.802,8.98899
48073.3,35263.4,57.4138,19.3419,189.086,8.98916
49862.3,34120.2,40.8443,29.4432,164.373,8.99128
37864.5,32974,27.4866,3.30042,120.744,8.99582
52857.6,31219.5,19.9801,5.54476,116.12,9.00132
102687,63206.1,48.6628,38.5549,383.06,9.00434
115908,56981.6,43.485,25.944,308.461,9.00575
69815.7,31852.5,68.7119,27.5285,233.336,9.00866
98955,48650.8,74.4748,28.1227,276.866,9.01067
55239.4,50876.8,77.8884,37.8946,235.75,9.01624
68554.6,29501.8,22.8273,34.3951,193.803,9.01946
68474.8,31662.9,42.087,13.4003,156.69,9.02139
57275.3,36990.8,62.329,1.45217,221.536,9.02946
60825.5,35278.4,45.349,43.1769,191.516,9.04255
84146.8,51395.9,46.9541,16.7672,221.821,9.04727
47296,35584.9,48.2486,23.7652,152.307,9.05229
47140.4,29085.4,31.6284,0.924106,184.651,9.05404
56591,29135.4,28.4703,29.1131,109.25,9.05729
73734.9,38422.3,46.5917,15.1168,212.352,9.06543
79965.9,33569.9,40.3265,7.78915,181.002,9.0659
54988.8,44933.6,26.8654,4.48859,173.051,9.06968
55059.7,41151.8,35.0454,18.9458,179.641,9.07168
93244.7,52319.1,87.2506,72.7611,291.663,9.07931
76434.5,44465.3,56.5335,6.60094,204.653,9.08037
82144.2,49287.6,15.7352,16.5691,209.716,9.0827
91551.3,46757.6,11.387,15.3808,240.788,9.08592
61414.4,25340.4,6.00388,23.8973,171.187,9.08624
39350.6,24237.4,23.0861,20.6623,148.351,9.08696
76410.8,59216.6,75.3411,75.9068,294.125,9.08795
104457,58902.2,31.0071,0.132015,298.556,9.08896
77957,65754.4,85.1661,72.1667,319.543,9.09179
109692,48076.7,60.6936,20.8603,274.255,9.09281
84806.3,67767.4,51.5625,21.1244,340.181,9.09813
48525.4,37936.8,37.0129,48.1293,167.1,9.09848
107194,81575.5,50.3198,65.6288,380.701,9.10059
80010.6,33921.9,56.2746,19.4739,188.085,9.1047
45982.7,32572.7,47.5237,22.0487,145.041,9.11457
40293.5,33057,35.2525,13.7964,135.391,9.11678
60059.2,36276.8,18.1682,30.8297,138.633,9.12162
36524.8,19736.6,20.9119,34.8573,123.055,9.12729
82705.9,62119.1,41.6727,13.7964,310.497,9.128
45212.7,38493.6,41.8281,15.7769,135.174,9.1318
55909.4,36300.4,41.621,37.2343,202.799,9.13187
66499.8,33542.1,55.0836,21.5205,177.063,9.13363
80410.7,49070,42.1905,15.1828,231.418,9.1348
94844.6,55750,23.2932,-20.4401,283.141,9.1438
78767.8,58477.8,78.6523,25.6799,267.123,9.15099
74919,32319.7,86.0814,30.3675,291.17,9.15487
63292.2,52267.6,25.5711,28.3208,259.206,9.16672
42722.5,26522.4,64.9853,28.915,115.397,9.18299
74344.2,33384.4,32.1979,43.7712,146.049,9.18638
61288.5,30228.9,37.0647,-3.16853,133.661,9.18764
65417.6,35861.7,2.58783,0.660075,142.594,9.19035
38070.5,34311.7,25.1569,11.0238,144.682,9.19942
104201,59912.5,48.4557,5.8088,263.943,9.19953
36186.2,35747.2,45.349,26.2741,150.94,9.20254
35407.7,30009.9,57.6727,63.7137,145.905,9.20739
50121.4,30032.3,48.5593,25.0857,161.072,9.20821
60576.8,40853.2,30.6965,27.0003,131.498,9.21034
40661.5,26759.9,43.019,26.8023,119.516,9.21466
59917.5,37425.4,49.336,-0.683408,216.91,9.21562
94598.6,56884.5,41.5174,59.8175,331.025,9.22057
58157.5,27301.6,40.5337,36.508,185.724,9.22113
69870.8,45458.7,75.6469,33.6028,215.842,9.22456
48702.2,32241.6,50.0091,47.6671,151.588,9.2249
86988.7,48874,51.1483,8.71333,305.864,9.22581
93188.1,98000,102.678,53.7422,382.505,9.22864
44028.3,34513.7,51.6143,-0.062128,151.012,9.22973
82512.3,39314.5,37.0129,58.4307,198.231,9.23089
89437.2,57367.9,55.3425,23.6992,234.046,9.23437
128555,62390.5,62.2268,26.208,367.989,9.23505
34243.4,30312.5,21.0672,13.5984,102.083,9.23675
43315.9,30154.5,52.7017,21.5205,155.11,9.23852
69452.4,48418.7,70.0385,49.45,239.724,9.23892
60687.9,45576.9,66.6192,13.2683,226.586,9.24351
75358.7,43433,59.8757,50.3744,271.29,9.24435
92843.3,62106.8,28.0561,18.1536,250.641,9.2448
44139.6,35833.3,43.7438,42.9788,174.126,9.24908
56227,30760.4,13.0435,6.99701,107.296,9.2535
123034,78253.3,88.7245,30.6316,416.408,9.25567
85022.4,60309.9,93.8034,33.8009,281.238,9.26062
65941.7,37745.8,44.9347,0.0660073,184.007,9.26067
68598.5,41535.8,79.9252,46.8086,224.097,9.26228
65455.7,38169.7,34.4759,-33.4249,155.253,9.26368
53947.5,74800.6,20.446,19.672,330.465,9.26605
50130.9,41711.3,40.7925,35.2535,206.793,9.26643
93306.6,74419.3,57.8814,43.243,347.232,9.26891
96383.7,45478.6,30.127,24.6895,209.359,9.27375
59158.6,44175,57.728,10.8918,152.738,9.27397
94772.9,63110.2,76.0036,67.742,243.767,9.27635
88964.9,46511.3,19.6694,-4.84598,226.657,9.28754
95813.4,44558.9,35.5114,26.5382,225.733,9.28868
80434.8,47915.2,64.781,55.5251,340.67,9.29623
58566,31087.1,60.898,12.6742,178.281,9.30808
93181.3,60392.7,27.0724,30.8957,294.196,9.31013
85599.8,45712.4,33.4922,24.6235,272.632,9.31422
42667.2,31972.3,63.6062,26.2741,153.097,9.32335
50815.9,30152.4,62.1757,0.132015,159.205,9.32389
100752,59082.8,71.8747,35.6496,295.603,9.32601
70619.5,83778.7,70.5486,24.0953,304.389,9.32819
82565.3,48813.5,26.3476,54.9308,237.738,9.3307
95559.1,67700.9,71.6197,43.9693,245.965,9.33318
52850,24905.8,17.2364,5.8088,136.688,9.33407
35938.4,26041.3,19.2553,19.0778,132.002,9.33416
64935,40321.4,64.3214,2.31028,199.587,9.33474
59334.4,34080.6,79.467,67.4779,209.074,9.33756
77487.2,47713.4,34.6312,39.4793,276.936,9.33764
100809,49616.8,38.825,38.0266,275.102,9.34083
64924.7,37846.4,38.6179,37.6965,202.085,9.34289
81525.3,42108.8,57.9837,26.208,281.731,9.34356
58612,28245.9,32.7156,46.8747,179.785,9.34542
116809,78490.6,69.0691,36.442,332.633,9.3512
78453.3,57549.8,75.6979,60.3458,264.933,9.35231
77216.2,48159.7,26.5547,38.951,229.642,9.3558
59127.2,41817.1,26.6065,0.858098,146.337,9.3559
54593.3,33896.6,37.0647,5.28072,161.574,9.35604
65830,91547.7,93.8034,38.4228,439.548,9.35839
52347.7,50818.1,60.5402,44.9598,221.75,9.36715
54579.1,28961.8,19.9283,58.6948,145.113,9.38458
88353.4,54634.8,53.2713,8.44928,228.221,9.39056
69533.4,55290.9,60.5913,18.8137,279.405,9.39269
67004.9,30563.8,31.3177,36.574,140.506,9.39518
101373,51829.2,38.1002,37.2343,263.943,9.39701
52135.8,36947.3,11.8011,39.0831,203.013,9.39895
49166.3,43961.7,29.5057,11.6839,166.167,9.40025
70573.5,47834.5,26.9171,17.7574,258.074,9.4086
60632.6,43208.7,60.6936,46.0823,237.099,9.40913
80324.2,47244.1,66.6192,66.8175,201.3,9.41067
73044.3,75712.4,125.423,58.2986,315.688,9.41567
96443.6,48976.9,50.4751,16.6351,212.495,9.42144
58888.8,44592.4,57.3102,-6.33706,272.42,9.42313
49718.7,37535.4,65.3428,20.2001,198.017,9.42616
50516.8,29531.9,33.7511,31.7541,86.3477,9.42658
135693,76900.3,69.0181,56.2515,381.534,9.42887
129537,80138.2,97.3554,58.8929,398.165,9.43425
97542.1,62260.7,49.4395,36.7721,310.146,9.44638
92849.6,52949.3,52.4428,11.0898,284.832,9.44994
53055,35057.9,7.24612,2.4423,184.58,9.4543
71342.9,34303.6,35.6667,4.81864,147.848,9.46147
67386.4,40699.7,49.3877,25.1517,178.782,9.46333
83295.1,54604.6,37.9448,32.6124,209.217,9.46708
81242.8,46057.1,63.8106,28.2548,309.304,9.46777
77683.8,40664.2,45.4525,36.3759,249.083,9.47667
89403.7,68827.6,81.7577,22.5108,313.233,9.47852
52611.5,31455.1,64.0149,28.5849,218.334,9.48128
65062.7,46072,34.5795,30.4996,146.121,9.48317
42299,24964.5,55.6014,38.6869,169.252,9.48704
95790.4,52814.3,1.34566,30.5656,161.718,9.48898
96452.6,71579.6,87.454,78.1885,350.371,9.4926
60589.9,40632.5,24.1215,6.20487,185.724,9.49517
81778.8,60915.8,42.3976,31.9521,202.228,9.49597
78332,46270.5,38.825,10.4297,206.936,9.49973
79436.9,51411.7,58.1883,14.5226,177.35,9.50319
44734.9,29987.2,38.3073,4.09253,123.199,9.50346
44536.7,26147.8,53.2713,35.1214,146.409,9.50564
84101.9,45226.5,39.9123,16.9652,159.133,9.50816
36626.2,25089,27.3831,8.18523,106.5,9.50869
78950.3,37918.1,34.4759,30.3015,212.922,9.51772
40840.7,32778.2,49.7502,36.574,124.571,9.51886
85912.3,43304.9,55.2389,63.3174,226.159,9.52228
103752,53432.5,53.2713,7.45909,226.23,9.52238
35644.1,32240.9,22.2061,5.74279,157.337,9.52639
80282,34362.2,0.362291,22.3128,118.432,9.52865
50429.9,34478,50.1127,71.9686,158.702,9.53758
121301,57466.6,70.5486,41.13,246.815,9.53797
106191,63393,70.8036,28.5849,356.922,9.53845
48342.4,20388.4,62.0735,28.783,126.087,9.54034
65722.1,29423.6,15.9423,45.6861,156.403,9.54279
47761.9,44925.8,42.7601,26.01,171.402,9.54514
66659.9,62367.5,38.359,29.3112,192.016,9.54794
58444.5,36282.5,30.7482,1.12213,210.785,9.54876
68433.9,43014.4,33.9582,15.1828,226.301,9.55374
56139.7,50387.1,51.5625,21.9167,258.215,9.55476
81261.2,63390.7,89.2327,44.4975,266.205,9.55641
59254.1,33653.8,31.4731,13.1363,167.1,9.55889
64986,76807.7,76.7678,15.5129,362.493,9.56216
62182.3,39613.2,34.4241,5.94083,194.517,9.56677
71745.8,42466.2,51.7178,35.5176,250.145,9.56748
36775.7,31278.6,36.288,32.4804,142.522,9.57189
76447.3,43247.9,35.8738,-1.61533,209.573,9.57221
86219.2,39987.7,65.2406,11.4859,254.819,9.57513
54374.4,40756.1,23.7591,21.5866,213.777,9.58485
72255.4,40342.1,46.281,43.7712,210.785,9.58599
119626,50635.2,52.857,29.7073,236.46,9.58698
50738.4,58705.1,73.3024,41.6582,228.931,9.5882
55411.4,31702.2,11.387,19.4079,184.079,9.59156
