"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
43272.3,34200.9,29.7646,0.0660073,134.382,3.82284
55669.7,29170.5,24.1215,-4.2247,127.674,3.82618
42093.1,39786.5,52.0285,24.0953,179.14,3.83028
43280.5,31123.2,23.2415,-1.05618,164.589,3.83224
31039.3,21132.8,45.7632,15.1168,110.479,3.83304
68448.5,33085.6,55.0836,-8.13877,137.769,3.83315
94593.6,59598.7,91.5186,27.5285,324.026,3.83369
49489.1,32973.8,43.6921,-5.46726,144.538,3.83454
65360.9,39554.6,34.2688,-12.1771,204.368,3.83553
70126.4,53189.7,77.7865,18.9458,224.879,3.83573
62521.4,40919.1,2234.17,63.5816,212.424,3.83616
71447.6,39512.9,76.2583,18.0875,147.416,3.83806
105054,62257.8,192.005,73.8838,308.602,3.83861
79904.2,37176.7,684.675,28.849,215.7,3.84023
82087.4,49347,87.0982,14.0605,280.039,3.84379
53753.5,41733,33.0263,26.076,154.894,3.84441
42871.4,30712.4,40.9479,-1.30469,182.362,3.8458
51569.4,30709.3,38.2555,19.2099,121.972,3.84631
76568.2,51990.3,99.3839,80.0133,389.924,3.84872
123998,69934.5,37.8413,15.2488,290.325,3.85032
77210.7,41387.9,52.3392,25.944,186.368,3.85388
66326.8,81115.7,133.786,12.2121,391.864,3.85457
56323.9,54059.5,23.9145,27.0003,234.685,3.85768
38819.6,25985.7,40.2748,24.4915,143.458,3.86378
45558,28361.6,33.1816,11.3539,157.553,3.86813
98699,58935,61.358,12.6742,239.866,3.87484
59195.8,56184.8,27.2277,7.12903,253.474,3.87928
39545.2,24166.8,8.17781,7.12903,100.707,3.88117
94044.3,50416.9,66.8745,32.2162,213.278,3.88159
70330.4,29128.8,86.0305,16.173,182.576,3.88193
72330.1,56013.1,49.0771,30.1034,212.281,3.89223
56991.2,41193.6,134.189,16.5031,208.504,3.89557
74742.9,41655.4,79.1106,28.915,192.731,3.90024
56412.2,31355.9,41.6727,21.6526,131.93,3.9017
41366.9,25713.3,58.3417,18.6157,109.105,3.90382
76900.9,53716.2,35.9774,32.4143,204.011,3.90632
85270.8,40046.2,48.8182,-18.0792,179.498,3.90989
97985.6,55446.6,83.6911,37.8285,250.924,3.91016
105191,65914.1,28.0043,8.97738,284.691,3.91896
100470,60053.9,89.4359,77.2107,303.827,3.92146
56445.2,39481.1,45.9703,9.76954,193.16,3.92324
71903.6,48311.2,42.4494,35.5176,153.672,3.92373
116280,67405.3,49.4913,26.208,278.558,3.93027
38537.9,19533.8,88.3688,34.197,81.3236,3.93427
51188.4,29080.3,27.2795,16.7012,142.882,3.93694
62146.6,31094.4,31.4731,8.11921,182.075,3.93924
63581.6,40728.1,42.7083,13.7964,222.675,3.94146
54085.6,50425.9,29.5575,46.2804,242.349,3.95127
76768.4,49748.9,19.5659,32.8765,259.489,3.95575
113648,77580.4,44.5205,35.3855,360.683,3.95696
36740.9,33398.6,6.05564,27.0663,123.777,3.95813
81785.1,41607.8,69.6814,20.2662,238.163,3.95884
59796.6,43519,41.9834,8.11921,227.226,3.96051
74108.6,33293.8,60.0802,22.8409,221.181,3.96228
55137.8,43502,50.5787,40.0075,249.579,3.96345
52296.8,35629.5,54.9283,30.1695,153.385,3.9637
67249.3,48785.6,18.3235,1.78221,190.158,3.96579
43882.5,58653.1,42.553,36.0458,240.008,3.96825
71459.7,52222.4,43.951,9.24143,260.55,3.96981
34067.4,26312.4,-3.02027,17.0312,83.8063,3.97157
63510.4,35555.6,17.7541,-9.25707,136.544,3.97303
35716.3,19526.3,20.4977,-17.0852,99.33,3.97385
89769.5,43230.1,47.9379,17.9555,188.299,3.97515
49901.7,37156.1,57.4656,7.26106,191.445,3.97576
94791.9,77591.6,103.793,16.3711,305.864,3.97782
97123.5,76781.8,66.5171,33.0086,354.762,3.979
66278.5,45804.3,12.0082,25.944,220.54,3.98186
85678,39913,73.6592,18.0215,229.002,3.98716
87469,64734.9,83.5894,21.3225,275.172,3.99017
115715,60563.5,36.8576,25.7459,301.227,3.99343
63053.3,44567.5,21.3778,10.5617,200.158,4.00499
113627,67621,105.92,35.1874,362.493,4.00518
81802.3,39647.4,44.6241,48.5255,209.288,4.00575
117454,51934.2,25.4675,14.4566,237.738,4.00773
68493,36989.8,48.4039,54.9308,206.65,4.0085
79844.8,41173.1,46.3328,10.4957,169.467,4.0089
52638.7,55365.3,101.26,43.9033,375.564,4.01029
66246.8,56996.8,15.2176,27.7266,224.453,4.01197
110099,94254.9,161.286,58.6948,533.473,4.01261
71240.5,65091.1,33.1816,27.7926,315.968,4.01364
25049.6,22968.7,59.8245,6.73296,77.5728,4.01524
78597.5,48091.8,42.3976,36.508,252.836,4.0154
47621.7,35113.8,34.5795,17.4274,222.248,4.01558
93451.8,59230.3,76.9206,38.2247,269.737,4.01795
74319,49414,96.1379,9.17542,280.039,4.01799
54296.7,37129.7,34.1653,19.9361,136.4,4.02003
99166.8,58847.3,26.2441,3.10239,207.934,4.02021
46142,25599.8,22.1543,10.0336,126.231,4.02135
82171.5,58937,81.096,36.8381,298.486,4.02145
23312.6,15920,32.1979,22.1147,93.2408,4.0238
104054,54631.3,79.5689,58.2326,342.067,4.02995
104207,88685.7,82.2665,41.3941,420.96,4.03249
66067,39932.8,64.1681,2.83835,200.158,4.03558
64644.4,48035.9,25.9335,39.2151,225.804,4.03691
54273.4,34912.2,53.1159,19.804,148.999,4.03969
50713.6,56486.9,61.7669,26.076,235.608,4.04483
119086,77258.5,112.093,23.6332,336.758,4.04961
66341.6,32072.5,50.4751,39.0171,161.861,4.06014
84164.8,48190.8,45.7632,-4.41109,273.69,4.06045
68632.1,36810.6,54.3069,21.8506,181.431,4.06357
102604,49224.2,63.9127,17.2953,221.252,4.06623
69664.7,42035.3,23.5521,22.3128,224.524,4.07388
46019.6,45372.4,196.128,14.1265,186.726,4.07974
56101.1,31794.5,38.9804,22.3128,175.416,4.08226
69349.9,35414.9,42.0352,7.19504,176.562,4.0839
62585.7,49975.2,86.5898,20.8603,250.57,4.08644
105235,74506.2,300.078,89.3895,329.066,4.08656
53236.1,30143.6,57.362,27.3304,167.961,4.0876
39186.5,31197.8,42.0352,41.3281,172.549,4.08783
48607.8,39498.1,54.9283,30.8957,236.815,4.09131
85847.6,56657.9,37.5824,27.6606,272.561,4.09138
111057,81552.7,62.9421,28.2548,408.192,4.09578
126600,80047.8,67.0276,31.688,369.379,4.10468
59852.8,38083.3,46.8505,37.7625,154.319,4.10717
87648.2,39528.8,88.6737,27.7926,246.107,4.11665
125742,65040.9,138.666,54.4685,760.746,4.12453
36894.2,33701.9,7.55668,10.4297,157.122,4.13102
76900.6,71707,126.936,54.3365,420.96,4.14172
104649,66182.3,35.2008,50.6386,278.347,4.15093
66182.1,30884.4,19.773,0.396044,214.703,4.15539
49013.8,62925,71.3137,9.76954,289.903,4.15953
44328.1,30697.2,104.553,-0.683408,140.65,4.16299
58101,32964.5,47.4719,11.75,144.25,4.16347
60347.9,38330.9,31.3695,6.4029,166.669,4.17239
55621.2,34685.9,59.9779,25.1517,227.012,4.17633
43108.5,34265.9,43.2261,64.308,238.163,4.17748
44955.3,35743.6,29.8681,25.7459,136.76,4.1786
60437.1,29710.7,57.8798,17.1633,177.636,4.18281
53206.2,26908.5,50.0091,34.131,155.253,4.18297
102957,44267.1,45.7114,33.1406,210.215,4.18636
90265,54467,39.9641,27.5945,289.692,4.18839
94984,47160.4,55.2389,30.4336,250.074,4.19233
56816.5,41948.6,33.9064,29.3112,216.198,4.19413
45215.2,21053.4,33.544,19.9361,169.825,4.19974
80676.5,46798.5,34.5277,44.8937,253.828,4.20365
74288.9,44024.3,13.2505,9.63751,163.943,4.20913
51548.5,30851.7,622.419,35.9798,134.021,4.20981
39915.4,20574.6,23.0344,35.7817,125.654,4.21161
40408.5,40781.6,35.6667,6.00684,168.104,4.21308
82739.6,36915.6,5.58981,8.25124,166.741,4.2143
129434,69150.2,72.7415,25.6139,319.473,4.21506
106871,44325.8,39.4463,15.2488,222.959,4.2183
96743.9,57289.7,30.2305,21.4545,274.89,4.21943
35174.7,24677.4,26.8136,14.7867,136.76,4.2205
84260.6,59891.6,21.4813,19.2099,206.222,4.22062
73546.9,66992.2,102.273,77.2759,327.106,4.22398
49004.8,33431.3,35.3561,28.783,163.656,4.22464
43237.1,32505.1,25.4675,18.1536,155.9,4.22471
97625.7,84871.8,85.0135,17.4934,426.198,4.22761
97485.9,64499.9,102.172,55.393,358.315,4.22845
52389.4,41486.3,36.4951,18.4176,235.111,4.22921
54766.3,38459.8,24.1215,-0.372768,164.948,4.23503
62549,50676.6,38.2555,31.0938,275.313,4.24188
92607.5,73323.3,57.7763,17.2293,335.849,4.24237
104471,83444.4,80.587,51.7611,394.773,4.24476
36992,31802.2,59.0576,38.0266,112.939,4.25453
40053.5,28991.6,37.7377,16.9652,172.119,4.25638
50417,32993.1,82.6227,47.9312,228.007,4.26162
103558,53862.8,82.4192,59.025,336.338,4.26601
101566,92772.2,153.023,86.9166,384.725,4.26718
65762.1,43629.8,36.3398,19.1438,178.639,4.27107
59168.2,57782.3,88.5721,73.2894,304.67,4.2715
78535.7,49975.9,77.6847,22.7749,236.176,4.28115
50808.9,26978.2,-1.26656,8.31725,160.282,4.28431
76951.5,27279.8,69.7324,11.75,175.917,4.28919
32009.8,27722,61.7669,-6.95834,153.529,4.29212
69481.9,43713.3,89050.4,4.15854,193.803,4.30539
98203.2,52460.2,20.6013,26.5382,232.626,4.30679
38340.1,37339.3,23.9145,23.2371,206.579,4.30753
82447.9,50118.2,45.815,46.4125,292.507,4.31317
45413.9,24970.7,42.553,12.9382,120.094,4.32097
56723.7,24250.2,20.1871,15.909,162.866,4.3216
60598,35821.1,21.9472,30.3015,174.628,4.32183
17256.3,24103.9,21.2742,-11.3073,127.602,4.32473
44796.2,30477,29.1951,19.2759,103.893,4.32578
62416.2,69406.2,77.9393,11.0898,317.02,4.32713
70933.4,32402.6,18.3235,36.0458,168.534,4.3308
74663.7,60987.2,47.9897,33.3387,228.718,4.33568
88378.7,45298.3,36.6505,3.10239,251.208,4.33769
74663.1,51929.6,22.5167,24.4255,247.24,4.34292
56755.9,34892.4,86.9456,19.5399,157.912,4.34386
51570.3,41433.1,47.679,8.25124,181.717,4.34574
129732,74212,58.5974,33.6028,306.777,4.34587
124973,89507.7,76.6659,43.0449,451.086,4.35495
127823,63845.5,61.1025,13.5324,363.954,4.35687
46117.7,28637,62.0224,25.6799,160.425,4.3617
64354.8,39366.8,24.018,18.7477,144.466,4.36221
51743.6,35786.8,52.2874,5.8088,126.808,4.36353
69776.8,49949.6,31.7319,4.81864,262.812,4.36533
54253.8,43886.1,42.2941,41.3281,236.247,4.37025
79884,52897.4,48.7664,34.6592,226.586,4.37131
94075,56514.8,90.198,50.7706,251.349,4.37382
78800.1,50355,46.5917,18.0875,359.638,4.37459
69066.1,59947.2,22.8791,44.6296,254.394,4.37992
35650.3,24454.7,41.2585,13.6644,123.488,4.3802
26968.7,27579.2,47.8344,14.9847,160.425,4.38562
60562.1,31377.1,77.5319,10.0996,202.085,4.38959
43458.3,37754.3,199.305,-3.04427,216.697,4.39025
50138.3,37700.6,28.7809,10.9578,216.27,4.39403
42126.2,34480.6,40.1194,7.12903,170.255,4.39492
64947.2,38123.7,95.529,28.3208,227.581,4.39673
39683.6,60258.8,341.639,37.5644,171.474,4.39745
52865.9,36912.3,28.2114,25.3498,128.973,4.40049
81346.4,49400.3,38.6179,57.9684,252.695,4.40139
25650.6,16211,21.0672,18.6157,78.6759,4.4022
44745,25361.4,19.8765,6.86499,106.644,4.41689
43521.3,31196.3,44.7276,23.7652,183.077,4.41866
84374.5,59359,43.6403,-10.3754,341.019,4.42095
46785.6,20931,59.1599,47.0728,195.017,4.42562
69753.2,39308.3,37.22,34.2631,219.117,4.42814
63881.7,39508,50.2162,17.0312,210.571,4.42986
97650.8,43287.4,55.2389,27.5945,287.227,4.43519
66358,68248.5,982.854,20.5963,278.488,4.43803
50963.3,26537.9,42.1905,0.52806,137.264,4.4396
112957,56303.7,75.0863,73.4215,330.325,4.44215
62972.2,40358,837.101,11.4859,160.138,4.44435
46453.4,49502.2,47.9379,23.6992,229.855,4.44451
111383,62639.4,34.5277,22.5769,220.256,4.44718
91715.6,54700.2,56.0675,48.7896,257.437,4.44933
89611.7,52388.3,42.1905,21.3885,264.933,4.45363
69475.4,40021.1,58.9554,31.8861,234.046,4.45863
95658.9,50736.1,46.9023,19.4079,316.459,4.45976
75446.7,43186.8,38.825,16.3051,201.157,4.46194
57392.7,25604.5,32.4567,12.8722,167.817,4.46475
62025.4,27251.5,20.3424,32.4143,155.756,4.46714
75766.8,59535.4,35.9256,24.7556,283.282,4.46731
84765.1,54328.4,48.9217,37.5644,242.774,4.47083
45473.6,23427.5,24.1215,34.5932,126.664,4.47108
82702.9,55277.5,70.7526,55.1289,221.963,4.47358
94012.4,54765.5,51.0965,3.76248,298.837,4.47387
105147,60935,71.6197,20.1341,273.832,4.47427
46626.5,40319.1,40.0677,15.0507,204.011,4.47506
41405.5,26169.9,29.7128,22.5769,156.116,4.47699
91615.3,45221.3,35.3561,33.8009,210.428,4.47738
103787,77859.5,113.104,53.346,396.712,4.47806
50471.8,26090.5,33.078,21.9167,126.015,4.4781
103998,51939.5,37.9448,5.87482,307.689,4.48013
107322,58799,71.6197,62.9873,314.846,4.48237
106218,67901.8,81.2487,32.9425,300.384,4.4824
61365.9,37043.7,57.362,34.9233,213.207,4.48634
53586.3,26467.3,22.3614,-9.62984,132.002,4.48987
35185.8,20120.3,86.1831,7.26106,116.336,4.50053
69665.6,38229.9,45.6079,16.173,206.793,4.50442
108928,73547.7,32.4567,16.3711,397.542,4.50606
42448.9,28660.7,44.417,16.4371,92.2254,4.50623
91883.1,51507.4,41.4656,50.6386,304.248,4.50711
29877.4,24759.2,35.0454,24.8876,100.127,4.50881
56105,37930.4,39.8088,21.7186,175.344,4.51543
41716.6,30095.9,10.7659,-11.5558,121.394,4.51817
66472.4,33943.7,38.2555,-0.31064,161.502,4.51999
70509.8,37445.2,40.3265,55.7232,208.718,4.52078
62507.6,32590.8,47.213,26.01,173.624,4.52465
45723.9,33691.5,236.072,30.6977,163.297,4.53066
74370,38012.1,3.88177,22.1147,179.355,4.53777
77631.5,54809.7,46.8505,25.8779,230.495,4.54484
76700.4,35246.8,35.7703,33.0746,192.445,4.55329
97515.4,63754,81.4523,54.4685,323.046,4.55456
63771.5,40610.9,47.3166,54.9308,264.226,4.55624
89699.3,55179.9,73.6082,64.1099,301.508,4.55695
80862.2,46134.2,69.2732,51.497,160.569,4.56152
65832.8,56904.7,70.3956,49.648,199.944,4.56243
89563.4,67360.9,106.021,53.8742,300.595,4.56402
82716.4,34342.8,52.2874,29.5752,200.586,4.56639
41693.3,78326.3,38.5662,7.06302,267.547,4.56857
27822,21816.1,45.5561,19.804,114.963,4.57216
127324,72955.2,61.6647,48.3934,284.621,4.57437
102059,48388.3,73.0474,55.5911,337.596,4.57582
88985.1,46933.8,81.7068,49.9782,208.29,4.57878
113191,89638.6,92.3819,64.9684,460.821,4.5829
97981.8,67271,73.9141,32.0842,314.215,4.5868
87400,41897.2,28.5738,28.4528,197.374,4.59182
82437.6,51796.3,96.493,206.209,620.136,4.59566
91556.7,50665.4,12.9917,32.9425,290.536,4.59907
43638,30162.3,29.2468,52.7516,96.7211,4.60224
55505.2,27924.5,27.0207,36.1118,154.607,4.61043
77930.5,48043.3,35.3043,51.431,301.297,4.61495
88041.6,55449.6,52.4945,29.0471,313.514,4.61502
85608.3,67258,36.9093,29.5092,253.403,4.62754
80102,33096.8,21.999,8.11921,208.932,4.62779
76628.2,58209.6,28.988,5.87482,288.917,4.63657
55207.9,65516,12674.8,57.6383,273.408,4.63807
36343.7,44271.2,32.9227,32.6124,240.93,4.63931
66184.1,47490.4,16.0458,14.1265,180.214,4.64149
110670,52665.2,411.997,48.9217,310.777,4.64581
110688,89669.4,42.2423,43.1109,318.772,4.65324
64632.3,36023.6,10.9212,-3.29278,146.409,4.65527
99232.3,58785.6,25.4158,39.4132,275.102,4.65597
90733.5,44802.7,93.6004,62.1288,251.349,4.65765
77404,50065,31.4731,17.6254,201.942,4.65955
82897.5,50147.8,39.9641,33.0086,266.205,4.66237
67317.9,68034,87.8606,53.346,407.155,4.6637
60912.4,33246.1,56.1192,11.6839,135.607,4.6652
110126,86864.4,64.066,39.9415,485.295,4.66588
79371.4,55324.2,31.7319,0.924106,222.319,4.6678
95108.3,53901.3,71.0077,39.5453,280.956,4.66917
79402.4,46891.5,35.4596,9.5715,188.943,4.6705
57280.3,45954.6,47.1094,45.0918,232.271,4.67338
100343,47902.9,44.2098,54.9308,219.829,4.6772
97309.7,42983.1,15.114,6.13886,206.365,4.67985
59248.1,85517,65.0364,79.5572,343.044,4.68269
56747.3,29489.7,24.2768,50.3744,171.259,4.68524
39217.3,32422.8,29.3504,41.9223,144.322,4.68563
81650.2,65277.4,54.6694,18.7477,287.861,4.6869
72246.9,44568.4,46.0221,61.6665,184.15,4.6884
81301,45891.1,3.05364,14.4566,207.648,4.69068
86076.1,50778.9,58.6485,64.6382,286.382,4.69161
37036.6,19643.6,82.8771,40.8659,93.3859,4.69385
77268.2,43558.3,30.2823,13.2023,219.188,4.69721
134331,73273.2,46.4363,38.3568,271.22,4.69782
71124.1,42149.6,53.6855,7.32707,186.297,4.7007
39247,44267.5,7.97077,17.4934,183.077,4.70303
35963.7,19711.3,14.0787,21.2565,126.015,4.70373
67580.8,35055.1,24.7945,36.3759,178.567,4.70482
68885.6,39101.3,62.8399,30.8297,223.386,4.7057
105952,39626.6,78.0412,1.12213,236.105,4.71489
37357.8,24064.6,53.3748,58.4967,126.881,4.71638
43354,39274.9,12.7846,17.0312,153.097,4.71863
90600,54556.9,30.1787,50.2423,315.758,4.71908
67670.6,41161.5,50.1127,29.3772,220.754,4.72191
40336.5,28842,39.3428,9.50548,132.868,4.7286
76740.1,38117.3,73.5063,23.6332,230.85,4.73094
63847.3,36480.4,50.7858,41.5262,240.505,4.74236
67580.6,33785.6,54.4104,30.6977,169.61,4.74661
62046.7,29867.2,8.79894,19.606,136.472,4.74741
80375.1,38152,71.5177,-21.2478,213.421,4.74789
100983,65728.2,160.586,28.915,413.302,4.75022
53402.2,31094.1,31.266,48.7896,131.642,4.75025
70845.1,33667.8,40.2748,9.76954,155.038,4.76177
50033.8,38173.4,66.0576,41.262,177.493,4.76518
79729.4,46418.2,67.0787,26.142,263.236,4.76797
108319,60346.3,56.7406,29.6413,305.442,4.76996
34160.6,39758.5,33.8546,24.6895,147.56,4.77457
51696.8,41272.7,43.1743,16.173,219.544,4.78155
47265.4,53452.7,56.4299,20.5963,232.413,4.78469
27918.7,53646.3,68.814,25.1517,250.216,4.78502
36374.9,27180.8,20.446,9.83555,94.6911,4.78544
100127,66114.9,31.4213,31.622,313.584,4.78736
76742.5,44510.8,47.7826,7.92118,240.292,4.78742
75439.9,50248.9,27.7455,17.0973,230.21,4.78897
78599.1,38746.5,53.9962,17.1633,231.773,4.79605
72362.5,28096.2,696.513,-14.9107,129.406,4.79967
49553.5,23488.1,16.2011,3.96051,139.93,4.80085
35614.5,36232.9,57.3102,24.4255,136.039,4.80169
72540.9,44236.8,41.4656,25.0857,233.833,4.8118
128612,64521.7,187.082,55.1289,350.022,4.81461
44540.8,43034.2,14.9587,14.1925,115.18,4.8154
70259.8,55164.1,63982.7,36.9041,366.111,4.82382
65184.1,37041.5,39.4463,5.1487,180.071,4.82676
54056.6,43283.1,17.3917,4.02652,183.721,4.82814
112963,79759.4,160.636,33.7348,329.136,4.82892
61191.3,46168.7,14.7517,55.6572,183.507,4.82901
75350.8,41436.5,7.4014,17.2953,181.002,4.83885
73149.5,50958.8,68.916,9.1094,262.812,4.84167
114831,78096.7,56.6888,31.556,353.926,4.84802
80527,67401.3,57.6257,40.4697,234.472,4.85097
22970.8,46371.1,43.485,26.3401,247.524,4.85215
57409.5,46983.7,52.2874,30.1695,216.626,4.85453
35799.9,20428,23.5521,5.1487,96.866,4.85864
76842.6,50900.7,34.6312,41.9223,205.153,4.86418
72179.9,40718.9,54.3587,58.1665,272.561,4.86916
109529,59974.5,55.2389,25.8779,285.114,4.87172
131914,59997.9,27.0724,33.4047,295.321,4.87643
81285.7,32878.4,52.0285,27.9907,192.802,4.87753
91556.4,56546.9,33.7511,20.9264,293.281,4.88797
79226.8,49209.4,14.5964,8.0532,156.331,4.89632
92653.6,39459,78.5505,12.2121,262.53,4.90042
82820.9,51429.8,62.4823,28.915,205.795,4.90114
49120.6,26324.2,25.2087,15.8429,107.73,4.90686
76418.2,51617.7,27.849,2.17826,239.299,4.90903
72629.5,43768.9,95.123,1.84822,251.42,4.91066
35904.2,32146.8,15.8905,19.3419,173.481,4.91596
124061,75814.1,77.3791,84.0521,351.835,4.91619
56608.7,31909.2,44.8312,26.208,150.581,4.91831
109795,59171,126.785,34.131,293.914,4.9188
88051.4,47697.2,60.4891,9.04339,168.248,4.92121
41218.4,28591,36.4951,2.31028,118.793,4.92248
63927.3,36836.4,42.087,13.2023,205.438,4.92462
52023.3,28406.2,73.8121,28.3208,142.234,4.92674
79084.2,65930.5,51.7696,-2.42299,275.596,4.92801
79923.8,46726,26.7618,17.9555,246.39,4.92872
118073,64474.3,29.3504,44.4315,292.929,4.93016
80547.5,30441.2,188.872,8.5813,227.083,4.93219
42269.4,40394.1,45.8668,24.0293,180.286,4.93386
62739.9,37715.6,53.5302,24.8216,195.446,4.93401
101064,72242.1,37.7377,68.6006,494.498,4.93791
65487.5,40673.9,9.67889,-0.186384,166.526,4.94122
59758.3,45692.2,674.835,21.5205,227.723,4.94136
72124.5,55258.4,57.5691,21.7846,315.828,4.94468
50176.2,32257.6,25.1052,35.5836,141.586,4.94688
89582.2,49277.9,65.547,60.6099,257.508,4.94963
53797.1,40822.4,55.3943,242.022,808.6,4.95112
74295.2,39256.4,39.8088,44.3655,230.992,4.95189
103865,87496,119.823,106.088,497.223,4.95612
34553.1,26547.7,11.8011,29.7733,112.36,4.96623
43456.1,27889.7,40.8961,-2.42299,150.149,4.97004
82147.8,55622.2,65.3428,45.1579,297.642,4.97198
59188.6,38908.8,54.6176,16.8332,183.721,4.97627
85718.2,41910.8,14.7517,-0.248512,214.561,4.97682
42660.7,53899,36.4434,10.0996,251.845,4.9774
101212,56069.9,77.0225,25.4158,275.878,4.98308
66459.4,38091.6,46.4881,53.5441,141.586,4.98865
60959,38162.6,62.891,18.6157,216.27,4.98912
73106.2,28829.9,24.8463,45.0258,157.481,4.99408
81977.4,50490.7,15.2176,3.30042,180.214,4.99647
84824.6,53022.2,44.1063,17.2293,279.405,4.99686
74103.7,40621.2,78.6523,27.7926,204.297,4.99788
71144.1,41268.8,16.0458,12.4101,183.793,4.99943
60028,34247.2,12.9399,20.9264,166.956,5.00517
60206.6,38191.3,46.5399,6.00684,204.368,5.00628
87567.2,43141.6,31.9908,20.5302,219.615,5.00764
89821.3,45405.5,62.8399,20.0021,234.401,5.00988
56735.7,27065.2,97.0003,2.04625,127.602,5.01038
64319.7,58123.1,16.8741,20.6623,133.589,5.01216
55923.9,35375.4,19.3588,15.2488,163.153,5.01608
98416.4,55284.8,59.9268,44.1014,206.508,5.01726
42470.3,22029.5,55.8603,6.13886,102.662,5.01849
48331.2,21594.9,40.0159,-0.994048,104.038,5.02003
54196.3,41818.4,48.3521,15.0507,207.435,5.02879
51078.3,57881.2,26.3994,15.8429,236.176,5.03323
49461.7,28811.5,59.4155,13.4003,97.4459,5.03554
69839.7,54250.8,64.0149,42.3185,294.829,5.03624
59369.4,44053.2,52.1321,36.2439,235.608,5.03874
80275.2,60833.1,56.7406,35.1874,241.569,5.04421
92309.5,61948.2,32.7156,53.6101,299.4,5.0479
118705,65301.3,60.3869,89.1293,338.714,5.05152
69029.6,52911.7,71.7217,30.8297,231.063,5.05389
59073.2,32810.5,32.5603,22.907,146.409,5.05498
50987.2,80870.7,40.2748,35.3195,267.971,5.06151
48191.2,29941.2,17.1847,2.31028,120.599,5.0658
69310.7,43971.6,29.4539,8.25124,194.66,5.06762
47210.4,31128.1,26.6065,20.0681,134.382,5.07277
94293.2,69367.1,36.5469,58.4307,317.09,5.08782
72410.5,36448.1,20.1871,8.77934,167.315,5.08911
46147.8,70184.3,56.2228,43.7052,284.55,5.08981
99678.4,72000.6,59.8757,9.17542,327.386,5.09109
58132.5,38468.7,57.2584,11.0898,189.586,5.09379
27873.8,31047.3,39.1875,-7.20685,153.313,5.10221
86714.4,52662.5,40.3783,35.5836,257.366,5.10238
61041.6,27963.1,12.6294,22.2468,196.446,5.10911
77647.6,27383.9,8.74718,29.7073,149.358,5.11674
73814.3,38482.5,82.3683,2.24427,254.04,5.11947
80888.5,61462.6,50.3716,29.7073,261.469,5.11985
74516.5,49205.2,28.7291,34.9894,218.405,5.12205
36351.1,27893.6,69.0691,26.6702,151.875,5.12235
74202.2,48207.8,28.3667,26.5382,233.691,5.12389
22557.7,48791.5,44.1581,16.5691,185.939,5.12498
98306.3,69092.3,143.44,27.5285,323.396,5.12626
62076.7,38638.5,56.0157,-12.4877,157.265,5.12642
27637.7,52721,55.2907,30.3015,204.867,5.12953
90835.9,45233.9,54.514,-10.686,209.359,5.13364
39034.8,31339,32.7674,59.6854,183.721,5.14405
32195.4,41844,59.5689,68.9968,263.661,5.14465
52847.9,28101.6,77.1753,20.7943,171.402,5.14615
81092.9,52362.9,41.155,24.5575,227.012,5.15169
99183.9,68800.7,35.0972,24.3594,406.464,5.15479
47894.8,37585.8,29.5057,29.8393,263.166,5.1557
104944,43948.3,19.3588,20.2662,195.16,5.1574
70367.6,37664.2,33.4404,17.5594,117.565,5.15745
69715.5,51849.6,55.4979,9.96758,292.718,5.15822
78635.2,71153.8,175.774,49.0538,424.613,5.16089
53642.7,71383.3,49.4913,27.7266,308.532,5.16469
46683.7,21465.9,21.326,-3.16853,84.6051,5.16524
79894.8,37078.8,30.9553,16.3711,178.066,5.16843
80680.3,51752.3,59.5689,24.2934,274.749,5.16914
92155.8,50237.1,73.2514,48.5255,207.791,5.17561
115939,63401.5,49.6466,9.83555,280.462,5.17846
46944.2,28604.8,34.5795,16.3051,141.37,5.18282
49585.6,25595.7,43.5367,13.4003,128.107,5.18542
93770.3,67461.1,44.5205,29.9714,233.762,5.18679
79863.3,45999.2,16.5635,-0.497024,217.765,5.19305
53625.8,48671.5,53.2195,25.8119,193.445,5.19408
98929.1,47226.3,78.7542,5.34673,222.532,5.19993
39653.3,27314.8,32.2496,39.4132,143.098,5.20359
66782.6,33227.6,34.1135,28.4528,169.036,5.20479
56681.7,30411.1,26.1923,23.5012,151.3,5.20738
85152.2,40411.8,791.359,6.60094,202.442,5.20974
64613.9,33992.9,15.5282,20.5302,208.219,5.21169
30092.3,21405.2,19.2035,8.51529,119.082,5.21439
43743.1,21628,62.3801,37.2343,129.767,5.21844
69468.1,42431.6,37.6342,20.9264,213.991,5.22029
68490.1,45239.9,52.0285,65.4967,200.658,5.22463
62768.8,31848.3,11.0247,-3.5413,103.097,5.22593
115608,66881.8,56.171,53.8082,311.269,5.22805
84423.1,60548,30.9036,25.3498,231.418,5.23197
75621.6,40703.4,58.2906,24.6235,232.768,5.23359
117723,56349.3,28.7809,19.0778,333.892,5.23539
112191,63336.4,49.4395,35.3195,424.131,5.2383
98043.8,51744.6,11.6459,12.4761,278.84,5.23926
84480.3,44576.2,27.2277,24.0293,197.731,5.23962
74835.5,48061.5,66.364,19.1438,228.292,5.24323
53582.6,30079.6,32.5603,20.7943,114.963,5.24395
96491.7,48969.7,79.4161,48.2614,289.128,5.24428
22499.5,22067.5,1.55269,-3.78981,104.979,5.24633
86622.1,36705,65.8023,44.6956,194.231,5.24647
