"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
69837.9,77568,56.4299,41.5922,384.933,14.9246
80149.3,49461,22.5167,46.0823,208.219,14.9286
124841,71321.7,72.4356,74.1459,410.886,14.9336
52106.4,43579,11.8011,26.8683,199.944,14.9378
87302.2,53513.9,31.7319,3.8945,229.997,14.9407
46921.1,25809.9,40.5854,-5.34301,149.214,14.9415
109148,54869,63.5552,30.6977,248.303,14.9416
77019.3,49439.5,32.6121,30.7637,228.15,14.943
78355.3,40030.2,27.3313,-1.05618,133.516,14.9432
83797,47625.2,56.5853,36.508,245.114,14.9475
28918.6,22222.5,30.7482,7.12903,132.291,14.9566
86824.6,56237.3,46.2292,22.973,269.737,14.96
64435.8,42527.3,61.0514,11.3539,158.343,14.961
28545.9,30743.8,59.8757,37.4984,166.383,14.9637
92850.3,45663.3,26.1923,9.24143,222.106,14.9658
77987.2,84849.2,62.1246,69.1289,448.204,14.9671
82409.1,43180.3,4.29584,18.5497,182.362,14.9676
65860.1,32169.3,18.8929,26.6702,181.717,14.9686
54592.7,39181.1,44.8312,9.96758,178.925,14.9707
112941,81005,92.6358,37.3663,348.976,14.9728
97323.5,57219.3,49.1288,77.8626,312.461,14.9736
83170.6,50300.7,17.5988,14.8527,217.978,14.9772
64475.2,33545.2,60.1824,31.8201,155.469,14.9776
41615.8,24225.9,19.4624,19.4079,83.5885,14.9791
59860.9,32178.7,22.7755,28.1887,196.66,14.9795
51531.8,47650.6,57.728,52.2234,193.588,14.9818
91774.9,65443.2,61.5625,25.4158,324.796,14.9862
103400,58137.7,50.8894,52.5535,288.143,14.9881
61511.8,68235.3,81.4014,34.065,369.866,14.9899
76854.2,38558.7,25.5193,21.8506,212.352,14.9904
89542.3,54466.1,50.734,33.9329,216.27,14.9939
41381.8,32200.2,36.6505,12.4101,116.409,14.9969
103939,53018.1,52.5463,57.8364,332.354,14.9973
59168.2,32506.9,33.5958,36.9702,165.593,14.9976
120003,65471.2,77.3791,33.9329,297.15,14.9999
126847,60552.3,49.6466,53.6101,311.69,15.0058
56589.2,23178.5,61.5113,36.9041,236.744,15.0087
54588.8,28542.3,56.8442,32.8765,149.502,15.0159
85742.2,59063.2,46.4881,50.2423,268.254,15.0207
100381,60246.7,54.98,35.7156,308.812,15.026
76058.9,46558.9,38.6179,44.7617,266.346,15.0291
102731,68988.3,50.1644,45.7521,292.507,15.0296
51768.2,46641.8,42.6565,39.6773,284.902,15.0305
125235,43999.2,49.1806,73.4937,271.361,15.0332
77118,55340.9,37.5306,39.2151,273.761,15.0346
65730.6,41948.2,13.9235,13.4003,211.64,15.0351
39776.2,25985.9,17.9094,53.8082,178.711,15.0386
46924.2,37846.3,23.7591,2.24427,168.75,15.039
76743.8,48944.2,30.0234,37.4324,210.571,15.0392
35706.8,37556.3,59.4667,25.0197,152.882,15.0394
80877.5,29503.9,16.8741,-6.02642,155.756,15.0437
65823.1,41326.8,29.5057,-14.2894,183.578,15.0451
57827.8,38311.2,59.3644,44.8937,199.087,15.047
61565.4,32411.5,42.2423,15.3148,161.143,15.0478
67074.2,42850.8,47.6272,21.7846,131.353,15.0516
65689.2,53268.2,64.7299,47.8652,275.102,15.0519
80855.1,65267.6,25.7264,26.7362,230.353,15.0551
50811.9,51273.8,30.1787,28.4528,114.457,15.0583
124887,67387.7,45.0383,39.3472,292.155,15.0596
103110,56382.8,88.7245,51.1668,357.479,15.0599
48884.7,32241.4,15.3729,11.5519,162.436,15.0633
67326.8,45867,49.1288,20.2001,246.957,15.0658
39292.3,42957.6,33.2333,2.37629,127.602,15.0669
46498.9,34961.7,53.1677,6.07285,189.3,15.0708
115470,64128.2,55.3943,46.4785,195.517,15.0709
69612.2,40064.4,30.7482,55.1949,258.569,15.0724
52590.9,43848.9,44.8312,5.01668,174.699,15.0766
51826,27579,40.8443,31.622,155.038,15.0791
95981.9,62805.3,72.0277,21.5866,273.267,15.0798
16712.8,11808.5,20.3942,5.94083,121.827,15.0857
87625.7,42047.8,39.1875,19.0778,256.871,15.0891
60448.5,40051.6,35.6667,28.6509,189.086,15.0924
51104.8,31567.5,23.6038,3.03638,228.505,15.1057
44486.9,29182.8,7.29788,11.882,152.378,15.1084
46847.8,39511.1,52.5981,12.2781,176.705,15.1108
98007.5,47746.1,35.6667,-1.05618,307.128,15.1112
53047.8,30628.6,31.7319,9.96758,174.054,15.1237
84092.1,42520.2,44.1581,37.3003,218.904,15.1251
38778.8,47057.7,26.0888,22.8409,179.928,15.1308
94862.3,41618.4,18.6341,5.8088,211.355,15.1351
55943.6,36992.6,37.1682,2.4423,166.096,15.1361
45267.1,26689.5,34.6312,15.5789,120.744,15.14
102833,56768.5,38.7733,22.8409,252.341,15.1409
71051.2,76565.5,78.1431,24.7556,350.719,15.1416
90395.7,49914.1,26.503,28.3208,216.626,15.1425
57694,32260.7,16.2011,37.3663,164.661,15.1464
109212,78292.8,67.5891,49.3839,327.036,15.1514
90412.8,38306.6,27.9008,5.34673,173.266,15.1537
62691.1,35646,53.323,24.5575,179.283,15.1664
67218,41145.3,24.7428,32.8765,230.637,15.1686
84468.3,40082,22.7238,20.2001,205.295,15.1797
77176.7,39409.7,33.3369,30.3675,177.923,15.1874
68511.3,40695.1,27.7972,8.84535,243.767,15.1888
115077,52708.1,51.3036,20.1341,294.196,15.1913
108265,50560.5,52.4945,20.5302,270.655,15.1927
78199.6,59076.4,36.0809,28.915,268.607,15.1964
70853.6,44884.2,22.1543,29.9054,195.517,15.2002
63358.5,28276.4,24.6392,25.4818,137.985,15.2003
80381.6,36742.7,36.9611,4.68662,168.391,15.2014
49923.5,38627.9,48.611,13.6644,237.525,15.2052
56520.4,24035,19.4624,1.91423,92.298,15.2084
63776,59261,35.149,12.2121,221.323,15.2123
65605.1,50571.3,89.1311,7.32707,220.825,15.2145
111000,41135.7,58.1883,4.42258,221.323,15.2173
47516.6,47939.5,49.3877,23.6332,273.408,15.2183
63686.1,35336,22.1025,13.8624,245.114,15.2209
37847.5,26938.5,50.1127,66.5533,166.454,15.2215
48861.6,28351.4,22.0508,18.3516,138.489,15.2233
49398.4,39308.7,13.9752,5.34673,130.055,15.2265
46636.9,29429.3,18.9447,27.7926,128.035,15.2271
72072.7,43081.1,45.0383,8.38326,203.441,15.2278
56881.1,56548.2,48.8182,21.5205,331.794,15.2287
74497.5,42357.9,34.5277,-8.26302,169.825,15.2324
48940.8,35289.3,27.4348,21.5866,99.1127,15.2325
65604.9,48198,27.2795,119.31,348.348,15.237
92253.6,49723.2,50.4233,26.8683,275.737,15.242
80540.4,52841.1,49.7502,13.2023,272.279,15.2463
70434.3,25909.8,29.3504,18.2856,162.148,15.2469
69781.8,43735.1,64.4746,16.9652,220.612,15.2479
85418.2,62490.2,57.9326,4.42258,335.989,15.2531
69710.3,56003.1,32.0426,12.5421,259.135,15.2588
124241,68172.4,34.01,7.92118,322.135,15.2644
59560.9,32669.5,28.3667,10.4957,152.091,15.2674
77822.9,43946.1,52.7534,30.3015,247.736,15.2688
41669.1,28878.3,50.0609,0.132015,146.121,15.2705
56537.2,46077.7,36.7022,17.7574,247.311,15.271
94223.9,46383.5,43.1743,2.17826,268.96,15.2744
46175.9,21778.7,7.19436,43.0449,118.071,15.277
60509.8,28945.9,29.1433,45.9502,198.231,15.28
31806.1,38547.5,92.5342,65.5628,394.704,15.2803
94852,43621,48.7146,10.3637,282.225,15.2864
88796.1,34397.1,2.63958,11.6179,181.717,15.291
82372.4,57420.9,8.74718,1.7162,183.864,15.2924
55829.8,30215.3,15.2176,0.79209,138.633,15.298
123978,46341.2,57.4656,35.3195,235.466,15.3007
70989.9,41512,11.9047,-1.18043,150.869,15.3031
96761.3,45658.9,6.98732,1.84822,219.615,15.3096
62357.9,44753.1,30.6447,6.33689,174.843,15.3103
55480,45658.4,49.336,26.2741,238.873,15.3104
69655.2,71014.4,43.6403,24.0953,283.775,15.3223
55348.9,38733,48.9217,19.2099,199.087,15.3249
70186.3,34391,21.2742,-0.994048,213.421,15.3279
119437,76502.7,77.9393,60.5439,359.43,15.3323
31093.9,20453.1,23.2932,39.1491,112.288,15.335
54042.9,24950.6,30.8,44.7617,142.522,15.3393
78830,43308.1,27.2795,43.9693,235.537,15.3394
51596.5,30840.9,23.2932,47.601,121.394,15.3404
118834,66442,71.0587,57.7703,338.435,15.3496
70598.2,36558.5,62.4312,13.9285,205.367,15.3541
41608.9,19340.6,40.4819,38.7529,131.353,15.3552
104486,65659.5,50.6822,42.7147,314.425,15.3556
110891,53684,54.6694,20.9264,247.807,15.3558
71309.6,46995,54.4104,45.2899,217.48,15.3575
80236.8,41035.7,16.4082,33.4707,200.372,15.3604
102152,45075.9,29.2986,-1.30469,212.922,15.3646
58321.6,35073.9,44.3652,43.1109,199.302,15.3662
78448.1,40987.6,60.2846,35.2535,195.089,15.3667
61852.5,55979.5,57.4138,64.5061,227.226,15.3685
71028.6,37425.3,24.8981,-4.72173,182.218,15.3735
48100.8,27461.5,34.8383,3.76248,156.834,15.3739
73406,39947.5,12.5776,22.973,228.15,15.3837
113885,53980.1,35.2525,46.2144,302.562,15.385
55001,33065.5,37.9448,30.1695,229.429,15.3895
77190.9,53637,25.7782,65.1665,351.138,15.3899
98228.9,45219.4,41.9834,11.816,267.9,15.3907
127016,74153.8,62.5844,87.3072,457.532,15.3931
57266.7,57993.9,47.1612,78.3841,246.674,15.3933
112257,70417.2,31.0071,61.2042,330.675,15.3962
83269.2,47561.1,28.522,18.6157,257.225,15.4032
97375.5,50032.1,36.9611,19.738,253.19,15.4039
39810.6,19723.1,51.3554,27.8586,121.538,15.4059
130574,81141.8,39.0321,1.45217,308.532,15.4188
34841.6,32115.9,18.6859,26.208,157.122,15.4196
57879.5,28043.5,48.8699,21.5866,124.427,15.4248
111967,50352.1,56.2746,42.9128,293.351,15.4251
111682,49262.3,32.0943,23.6332,325.916,15.4267
58483.6,36172.3,67.8954,34.7252,200.087,15.4276
81187.3,40473.9,28.988,2.83835,225.022,15.4314
62270.6,50574.9,28.8327,7.19504,270.655,15.4323
70019.2,32296.7,53.9962,62.3269,223.101,15.4386
64293.4,40360.3,48.5593,65.3646,163.799,15.4417
55158,50757.9,53.1159,13.9285,202.87,15.442
29499.8,52488.1,48.4557,29.7733,267.83,15.4439
43917.1,24060,38.5144,7.5251,83.7337,15.4444
56260.3,38243.8,47.5755,28.1887,164.373,15.4454
89875.6,77639.7,62.7377,-2.54725,324.936,15.4492
54691,34811.2,35.7703,14.1925,181.932,15.4501
106175,53773.1,37.4789,15.7769,230.708,15.4546
104958,57438,49.0771,20.8603,276.231,15.4549
67529.6,41358.4,36.0292,13.5984,223.528,15.461
104525,49820.3,31.1624,26.9343,225.022,15.4615
93433.9,44846.4,47.4719,53.7422,221.963,15.4617
39113.8,34173.6,40.8443,26.8023,122.405,15.464
75070.5,46609.3,47.9897,14.1925,214.988,15.4701
88209.6,41935.1,22.672,14.5886,220.398,15.4722
54353.8,24314.5,30.9553,1.58419,106.717,15.4729
59870,42023.6,31.7837,-4.97024,218.049,15.4738
84279.2,39806.1,61.5113,-0.372768,201.443,15.4751
77070.4,46216.5,35.9774,37.0362,219.046,15.476
46013.4,59135.9,41.7763,37.1683,305.864,15.4781
77976.6,38430.4,53.4784,51.2329,215.344,15.4805
116550,59688.6,28.6256,7.32707,259.842,15.4814
38130.1,18792.8,36.754,36.9041,120.383,15.4816
109231,64532.2,52.8052,33.8009,337.806,15.4819
67654.4,40489.5,20.3424,2.50831,163.441,15.4846
83497,59182.8,50.9929,41.7903,234.046,15.4944
43728.6,41751.7,45.6596,8.38326,196.303,15.4969
47460.7,19043.8,46.8505,38.0927,129.767,15.5004
45658.4,39993.9,18.1682,-0.434896,204.225,15.5005
62508.7,34504.2,37.686,40.2056,173.266,15.501
81047.1,52745.6,61.0514,41.196,270.443,15.5028
53028.2,36606.1,15.2176,48.2614,137.985,15.5062
74723.7,62009.8,45.6596,45.488,304.599,15.5069
75122.4,53633.4,39.6535,5.67678,383.13,15.5098
82730.8,52806.2,44.3652,74.7329,224.737,15.5125
53435.5,65141.8,86.6915,93.8121,336.898,15.5205
30905.8,38242.9,16.8741,9.5715,201.728,15.5289
59532.2,27111.4,24.018,20.0681,168.104,15.5296
82477.9,48249.2,75.7488,45.6861,255.951,15.5311
67183.7,34870.7,33.6993,57.176,191.73,15.5313
94445.1,73721.4,48.9735,17.2293,298.415,15.5328
92863.2,50935.7,64.9853,35.7817,306.425,15.534
45137.4,31582.6,31.939,31.1598,121.972,15.5341
34072.8,26483.9,16.8741,15.975,93.3859,15.5341
126342,63211.5,34.7866,20.3322,321.224,15.535
88828.3,44340.4,113.761,21.9827,298.345,15.5363
119616,68104.5,84.5049,74.0807,395.327,15.538
87901.7,46831.1,3.05364,67.2798,221.963,15.5396
56331.6,34698.7,34.3724,2.37629,116.264,15.5405
104463,60073,43.6403,13.4664,257.154,15.5407
66833.8,41058.7,28.0043,9.37346,199.159,15.5441
88816.1,67802.4,324.697,37.1683,246.674,15.5463
62274.6,53428.8,26.9171,36.442,253.403,15.5519
82081.4,54559,44.6758,14.9187,333.053,15.5528
106716,59827.3,55.8085,58.7609,285.818,15.5551
127534,53830.3,24.018,-3.97619,240.292,15.5572
50493,33841.5,59.7223,47.7331,172.693,15.5617
61014.8,27925.7,46.1774,82.9449,183.65,15.5632
57615.3,31361.4,23.7074,11.0898,155.038,15.5653
44102.7,23890.9,16.5117,18.6157,101.141,15.5665
48999.5,25327.6,34.8901,51.8932,98.8953,15.5674
54474.4,43320.1,35.9774,20.0021,162.866,15.5682
53935.3,47795.2,55.4461,44.3655,253.403,15.5696
123822,51968.2,60.1824,32.4143,316.108,15.5727
51894.9,30412.4,34.1135,53.6761,196.588,15.5753
128793,72204,48.9217,8.44928,356.504,15.5767
70401.8,40684.3,37.6342,33.6028,215.13,15.5786
108071,58329,46.3328,6.33689,306.074,15.5786
80646.7,59240.9,26141.8,34.9894,306.496,15.5817
51100.8,57043.5,48.2486,19.9361,295.743,15.5836
103391,53941,32.0426,19.2759,319.893,15.5843
43447.6,26376.6,7.81549,19.4079,124.282,15.5874
103966,64536.7,49.2324,15.5129,265.922,15.5919
44620.7,34161.3,35.7185,7.06302,150.869,15.5951
99640.1,65244.3,70.4976,52.2234,380.979,15.5966
55706.9,29009.5,30.4376,29.2451,140.218,15.6069
73938.3,49988.5,22.7238,18.5497,274.89,15.6132
44791.6,29797,27.2795,19.9361,107.947,15.6171
82330.4,65270.3,96.2901,21.6526,333.612,15.6181
75244.8,43142.5,41.155,13.8624,231.276,15.6217
53782.5,25606,24.9498,-0.559152,166.885,15.6238
81273.1,51585.2,16.2011,7.32707,209.003,15.6288
64215,24376.3,40.3265,16.3711,137.336,15.6326
80696.6,49407.7,47.8861,33.6688,233.123,15.6336
101699,41444.9,22.0508,16.7012,242.065,15.637
55795,30430.3,20.0318,28.7169,129.55,15.6438
62535.8,42928.7,40.8961,18.1536,196.731,15.6441
108413,59319.4,50.5269,9.43947,330.675,15.6454
56919.7,31514.8,38.4626,8.18523,160.066,15.6506
69178.4,37258.7,23.3968,9.90156,111.709,15.6507
66168.2,43131,34.1135,18.4176,191.587,15.6517
69957.2,44575.1,63.453,1.12213,267.335,15.6527
90577.7,50388.7,47.2648,12.9382,183.077,15.653
94083.6,60112.1,53.2195,31.8201,334.521,15.6567
79983.9,34499.6,-0.535854,20.9264,175.559,15.6658
106662,47118,22.8273,16.8992,231.844,15.6663
90324.4,59115.1,37.4789,18.0875,239.795,15.6666
74656.7,46149.1,34.8383,23.6992,251.633,15.6695
52271.5,40505.1,37.7895,-9.00856,190.086,15.6706
71251.3,39704.9,96.7467,25.6799,278.558,15.6734
58802.2,35126,48.0415,31.3579,189.3,15.6858
60648.5,26395.5,3.93353,10.3637,112.505,15.6887
75527.2,26933.6,11.5423,18.1536,192.231,15.693
52678.6,32956,1.86323,3.76248,124.427,15.694
57670.6,33736,38.1002,-6.15067,165.665,15.6983
100461,44371.8,43.3296,45.2239,295.814,15.7003
62923.1,40790.5,29.7128,4.02652,157.912,15.7012
90001.2,53449.5,48.1968,72.9592,274.749,15.7019
72823.8,38025.3,33.9582,29.2451,140.434,15.7057
82848.5,46449.6,21.8955,12.08,225.59,15.7061
69912.9,51423.7,49.9055,56.3175,277.712,15.7099
110402,58773.3,46.9023,17.0312,317.09,15.7117
65046.7,39185.3,46.0221,41.13,260.408,15.7138
70850.6,36827.5,37.0129,36.2439,186.368,15.7178
87787.1,56334.5,67.7422,0.858098,262.176,15.7188
125709,71727.5,49.1806,59.091,342.835,15.7193
60808.8,30729.6,53.9444,20.0681,172.908,15.7266
82814.6,43208.8,17.6505,5.61077,189.515,15.7267
84384.8,50462.2,56.6371,28.4528,223.67,15.7337
110616,66998.2,57.7763,43.6391,428.678,15.7353
88958.4,58122.2,38.6697,47.7331,239.228,15.7391
47007.8,23048.3,30.0752,9.17542,99.2576,15.7394
21239.1,39254.3,149.864,13.7964,298.345,15.7421
53125.8,38588.8,34.4241,23.5012,153.025,15.7444
122494,70578.4,43.019,8.11921,408.053,15.7449
43769.2,22459.3,23.9662,-4.59747,74.631,15.749
86145.6,44286.5,54.4104,23.2371,192.516,15.7576
49724.3,29296.5,41.621,11.4859,148.495,15.7579
47034.3,35707.8,29.2468,54.2704,158.343,15.7593
76489.3,30198.4,42.0352,14.3906,181.216,15.7674
61039.4,23528,0.310535,33.4707,202.442,15.7689
53902.8,25949.7,21.0154,13.2683,117.348,15.7691
62641.7,38689.8,31.5248,27.5285,222.034,15.7823
60036.8,31936.5,38.0484,29.9054,124.788,15.7842
54274,35319.1,45.9185,51.9592,164.517,15.7871
70296.1,54986.2,13.6129,35.2535,231.773,15.7873
49470.8,43714.5,30.6965,10.8258,219.758,15.7885
87345.3,60833.1,63.0954,54.1384,223.457,15.789
86106.8,54903.7,39.0839,45.6201,248.091,15.7894
53616.1,42818.7,19.9801,2.57432,178.281,15.7901
77924.7,53990.5,35.0972,7.45909,259.772,15.7931
56717.9,23062.8,54.2551,11.816,161.861,15.7946
57325.5,50729.8,44.7794,27.5285,252.341,15.7952
56089.7,25507.9,38.9286,30.6316,164.661,15.7978
45149.7,32472.5,21.6366,30.8297,164.517,15.7994
32345.6,24318.4,66.5171,9.24143,156.188,15.8004
90012.2,72187.4,94.5648,57.9024,328.926,15.8108
35112.8,36991.4,22.3096,9.30744,155.828,15.812
105377,58810.3,62.5844,8.97738,268.466,15.812
99451.4,59295,34.2171,12.8062,301.087,15.8123
58633.6,42550.6,31.0589,12.9382,279.052,15.8243
81659.7,43244.4,43.3814,41.6582,195.803,15.8252
71399.2,45115.2,49.5431,5.67678,186.011,15.8306
73742.3,32489.9,15.114,61.0061,182.719,15.8342
84904.5,44183.4,69.3242,38.3568,190.015,15.8348
65357.3,24972.4,5.02046,-1.61533,127.241,15.8354
59525.2,43489.1,50.5269,3.03638,180.858,15.844
80628.2,57781.9,63.5041,53.2139,324.166,15.8455
90044.4,39767.6,28.4703,29.0471,175.631,15.8487
61301.4,63993,52.1321,22.3788,258.569,15.8506
50121.8,18994.2,14.2858,12.4101,127.169,15.855
74786.6,60053.4,26.8654,22.0487,257.72,15.8562
59131,26745.3,58.0349,27.8586,173.123,15.8565
75026.6,53747.1,42.6565,47.9972,209.716,15.8572
75848.9,39392.3,50.1127,25.0197,259.418,15.8583
28504,36385.4,60.0802,46.8086,190.015,15.8586
47048.4,31556.8,20.0836,21.3225,151.372,15.8629
55752.7,35861.5,27.3831,30.9618,137.625,15.8643
114129,64410.7,37.5306,22.7749,276.795,15.8663
79160.8,52279.2,40.8961,9.17542,321.084,15.8678
84201.2,36763.3,5614.29,1.38616,126.448,15.8693
73439.7,54382.1,44.883,60.9401,260.55,15.87
108355,66976.9,53.5819,-4.53534,268.748,15.87
47630.4,27316.3,10.1447,32.4143,106.572,15.8706
95166.7,64686.8,31.2142,31.49,275.807,15.8725
76278.5,51436.4,51.7696,19.87,291.029,15.8733
52417.7,33668.7,44.8312,4.09253,189.014,15.8744
95828.7,50590.9,62.2268,4.5546,253.261,15.875
46598.4,51826.3,49.5949,6.4029,233.407,15.8751
73731.7,30035.8,-0.97428,11.948,145.473,15.8754
34880.7,62068.9,40.7408,54.7987,294.407,15.8759
97806.9,59624.8,34.3206,26.9343,282.013,15.8784
59752.4,39271.6,47.213,-5.28088,192.374,15.879
76337.7,71861.2,79.7216,29.5092,357.201,15.8814
63200.3,67308.6,82.3683,66.7514,405.704,15.882
103204,43888,15.787,-4.90811,186.583,15.8838
34383.2,38842.7,71.9767,16.5031,159.205,15.8846
69078,38962.9,42.5012,-1.18043,166.956,15.8848
69950.4,39994.1,67.1297,19.606,235.679,15.886
129105,77657.4,91.8741,26.2741,364.441,15.8864
51057.4,30326.1,61.4091,10.6937,177.278,15.8881
43187.2,33783,53.9962,31.0938,111.564,15.8883
89160.6,62347.3,44.7794,33.3387,269.666,15.8961
52561.5,29128.3,49.0253,46.6105,193.16,15.8968
72062.5,35605.8,38.5662,19.672,239.299,15.8998
88650.8,59891.5,64.5257,18.2196,283.986,15.9132
57606.1,38490.1,17.1847,25.2837,142.234,15.9132
67712.9,35581.9,29.6092,46.8747,144.178,15.9191
45386.5,31761.2,17.3399,6.53493,128.107,15.9205
83014.2,45453.8,38.1519,22.6429,208.504,15.9275
72065.7,28276.7,15.2693,4.29056,164.086,15.9357
105271,33551.4,81.6559,75.972,288.072,15.936
77154,37235.3,27.9008,5.28072,170.614,15.9365
70603.9,36427.8,32.0943,47.2048,212.067,15.9395
129977,65413.1,57.8798,59.5533,349.185,15.942
50025.6,25399.2,34.0617,13.5984,82.5716,15.9434
63243.5,45000.2,18.1682,33.4047,183.149,15.9463
59446.6,31552.5,22.3614,20.9264,151.228,15.9481
92179.9,62353,36.754,20.7283,287.297,15.9517
115927,63000,54.3069,14.5226,317.37,15.9561
49789,40060,41.155,15.1828,251.066,15.9564
81030.4,31844.8,19.9283,27.7926,188.156,15.9592
66644.1,34293.8,6.83204,-15.5941,207.648,15.9593
80219.2,51434.1,42.9672,6.27088,225.875,15.9604
78816,42837.8,26.503,46.9407,253.544,15.9613
35182.5,37009.5,39.9123,19.87,281.026,15.9627
92108.4,57008.6,31.5248,31.7541,238.092,15.9634
69780.9,35673.3,13.9752,18.3516,163.943,15.9679
84808.1,60437.3,40.4301,55.9213,262.035,15.97
95677.4,46503.8,39.6017,21.2565,174.341,15.9706
39139.5,26432.7,24.1215,-2.17448,155.11,15.9745
111871,50875.7,34.9937,27.0003,325.636,15.9756
84792.5,46904.5,28.3667,26.4061,255.031,15.9798
34656.4,52972.8,79.3143,35.5176,233.975,15.9833
103988,53191.3,38.5144,12.2121,245.185,15.9921
64326.7,32808.6,50.3198,28.3208,168.176,15.9986
59465.3,37536.6,54.8247,15.3808,194.731,15.9988
101886,55828,968.093,22.7749,279.123,16.0003
111942,75658.8,30.127,41.064,385.765,16.0021
57487,39358.5,32.405,36.7061,183.435,16.0049
41362,16612.1,25.364,5.74279,62.276,16.0058
88317,43144.6,77.0734,13.0042,232.129,16.0119
81084.8,79089.6,69.8344,29.6413,264.721,16.012
87570.4,41640.8,39.9123,21.4545,190.086,16.015
40321.8,24871.2,55.6532,0.132015,130.776,16.0216
41324.4,22100.2,12.1117,20.7943,106.138,16.0243
54763.5,36481.6,53.6855,9.50548,169.108,16.026
69226.4,54483.2,38.5144,-4.53534,219.758,16.0281
53789.6,23333.5,33.3369,-18.0171,101.721,16.0291
74080.2,45306.8,90.6552,49.2519,210.072,16.0322
56590.8,32558.9,45.9703,24.1614,159.205,16.0349
38494.2,40380.8,43.7956,41.9223,223.315,16.0401
103554,63368.5,45.1936,54.9308,310.356,16.0456
68280.1,37446.2,42.3976,11.882,181.002,16.0651
82509.3,31166.5,21.326,3.23441,122.333,16.0673
93558.2,50872.4,39.0321,19.4079,224.311,16.0681
83164.9,45101.4,8.85071,8.38326,201.657,16.0694
70418.5,33776.4,20.5495,9.37346,191.945,16.074
115325,79590.9,38.0484,36.0458,368.058,16.0767
42146.5,25206.6,16.1493,-1.1183,107.223,16.0782
103348,64347.7,20.9636,61.7986,304.951,16.0785
80655.4,46483,28.5738,30.1034,216.412,16.0836
48573.1,43442.8,25.7264,6.27088,157.337,16.0859
48584.4,39520,36.2363,39.0171,167.745,16.0885
58532.7,28597.1,63.2486,24.8216,190.801,16.0947
110677,52754.8,66.8745,9.37346,313.934,16.0979
64315.5,43246.2,59.7734,61.1382,207.149,16.0995
37380.5,38191.5,23.0344,54.0723,177.994,16.1025
65838.3,46933.5,35.5632,40.6017,226.799,16.1058
100587,40731.9,55.9639,9.83555,246.957,16.1123
88639.1,57442.7,44.1581,59.6194,221.821,16.1147
84264.5,45907.8,27.3831,-4.34896,197.517,16.1156
47188.3,17616.9,16.2011,5.74279,71.101,16.1157
73606.3,65697.3,14.234,1.51818,239.511,16.1185
53636.4,40264.2,36.9093,25.7459,187.942,16.1192
72685,47859.5,474.524,5.21471,211.64,16.1206
104298,58033.1,38.4108,7.85517,307.128,16.129
75328.8,51484.5,71.9767,7.5251,232.2,16.1328
82446.5,88257.4,65.0874,39.0171,349.115,16.1337
69104.8,49343.7,17.4952,44.2994,222.177,16.135
49276.1,24966.6,13.7682,-7.02046,104.183,16.1403
84362,43092.6,22.7755,5.87482,194.374,16.1406
72421.8,40279.1,56.5853,10.8258,191.873,16.1413
90401.4,37566.1,24.4321,31.8861,229.287,16.1446
58437.6,25500.7,48.8699,45.0258,168.391,16.145
79616.7,59268.6,43.019,15.1168,268.96,16.1467
61989.8,40065.6,21.2225,6.53493,240.221,16.1483
65804.8,31410.9,58.2906,47.3369,215.914,16.1496
49935.2,22496.4,6.52148,9.37346,129.694,16.15
86202.4,57531.1,20.7566,31.0278,290.677,16.1522
52535.6,38810.4,19.6694,17.6254,153.025,16.1541
71174.1,43532.3,9.2648,8.0532,221.038,16.1557
51486.7,27966.3,27.6419,44.6956,192.088,16.1563
59730.2,82965.2,63.2486,5.61077,371.604,16.1589
49662.6,38976.2,14.6482,28.1887,187.441,16.1619
61476.2,57075.3,112.7,83.7916,259.772,16.1632
28363.1,32376,187.927,26.208,269.596,16.1656
98218.2,62505.1,55.8603,54.7987,377.994,16.1683
45404.2,29551,8.90247,33.4047,108.309,16.1708
61673.7,41233,34.8901,22.2468,154.175,16.175
88793.5,38257.4,41.7763,15.5129,243.342,16.1892
41757.3,25422.4,9.57537,8.5813,138.417,16.1892
61470,27379.9,32.6121,18.9458,184.007,16.1924
89983.7,62680.2,45.4525,14.8527,253.261,16.1953
49312,35440.9,54.0998,19.804,204.582,16.199
65959.4,37821.4,28.7291,-6.08854,122.838,16.2162
86447.8,50738.2,49.8538,53.6761,244.193,16.2205
124498,71822.6,62.329,52.2894,415.718,16.2217
54608.7,23398.5,22.9308,14.7207,121.466,16.2254
27181.7,27738.6,9.88594,4.22455,170.47,16.2276
80926.6,50657.2,47.0577,46.7426,229.145,16.2281
69608.6,37341.4,25.8299,30.1695,160.569,16.2294
104966,57729.5,70.3956,17.0973,286.03,16.2319
91033.3,33843.1,21.7919,40.2716,150.94,16.236
64801.4,29395.5,41.1032,36.442,142.306,16.2396
111924,57266.4,42.8118,21.5205,262.671,16.2397
92984.2,71001.6,32.6638,25.0197,289.48,16.2407
65849.7,61258.7,55.7568,96.9321,323.256,16.2416
101000,52189.5,57.6257,36.1118,245.752,16.2433
81835.3,37688.1,41.7763,63.3174,200.515,16.2506
59393.4,32735,34.4241,-0.62128,184.508,16.2514
53636.8,34625.7,11.8011,11.5519,158.989,16.2551
68299.7,59425.3,85.5729,19.0118,320.524,16.2567
99202.7,53388.3,65.2406,48.5255,316.319,16.2585
34820.2,65137.8,51.5625,24.0953,260.974,16.2618
