PTHLH	PTHLH
CCDC91	CCDC91
FAR2	FAR2
LOC100506606	LOC100506606
ERGIC2	ERGIC2
OVCH1	OVCH1
TMTC1	TMTC1
IPO8	IPO8
CAPRIN2	CAPRIN2
LOC100287314	LOC100287314
TSPAN11	TSPAN11
LOC100506660	LOC100506660
DDX11	DDX11
OVOS2	OVOS2
FAM60A	FAM60A
FLJ13224	FLJ13224
DENND5B	DENND5B
METTL20	METTL20
AMN1	AMN1
H3F3C	H3F3C
C12orf35	C12orf35
BICD1	BICD1
FGD4	FGD4
DNM1L	DNM1L
YARS2	YARS2
PKP2	PKP2
SYT10	SYT10
ALG10	ALG10
LOC100130830	LOC100130830
ALG10B	ALG10B
CPNE8	CPNE8
KIF21A	KIF21A
ABCD2	ABCD2
C12orf40	C12orf40
SLC2A13	SLC2A13
LRRK2	LRRK2
LOC100652946	LOC100652946
MUC19	MUC19
LOC100506072	LOC100506072
CNTN1	CNTN1
PDZRN4	PDZRN4
LOC100506577	LOC100506577
GXYLT1	GXYLT1
YAF2	YAF2
ZCRB1	ZCRB1
PPHLN1	PPHLN1
PRICKLE1	PRICKLE1
LOC100506684	LOC100506684
ADAMTS20	ADAMTS20
PUS7L	PUS7L
IRAK4	IRAK4
TWF1	TWF1
TMEM117	TMEM117
NELL2	NELL2
LOC100653018	LOC100653018
DBX2	DBX2
RACGAP1P	RACGAP1P
PLEKHA8P1	PLEKHA8P1
RNY5	RNY5
ANO6	ANO6
LOC400027	LOC400027
ARID2	ARID2
SCAF11	SCAF11
SLC38A1	SLC38A1
LOC100652745	LOC100652745
SLC38A2	SLC38A2
LOC100288798	LOC100288798
SLC38A4	SLC38A4
AMIGO2	AMIGO2
MIR4698	MIR4698
LOC100233209	LOC100233209
FAM113B	FAM113B
MIR4494	MIR4494
RPAP3	RPAP3
ENDOU	ENDOU
RAPGEF3	RAPGEF3
SLC48A1	SLC48A1
HDAC7	HDAC7
VDR	VDR
TMEM106C	TMEM106C
COL2A1	COL2A1
SENP1	SENP1
PFKM	PFKM
ASB8	ASB8
C12orf68	C12orf68
OR10AD1	OR10AD1
H1FNT	H1FNT
ZNF641	ZNF641
LOC100505923	LOC100505923
ANP32D	ANP32D
C12orf54	C12orf54
OR8S1	OR8S1
LALBA	LALBA
C12orf41	C12orf41
SNORA34	SNORA34
SNORA2A	SNORA2A
SNORA2B	SNORA2B
LOC144438	LOC144438
CCNT1	CCNT1
LOC255411	LOC255411
ADCY6	ADCY6
MIR4701	MIR4701
LOC100506125	LOC100506125
CACNB3	CACNB3
DDX23	DDX23
RND1	RND1
CCDC65	CCDC65
FKBP11	FKBP11
LOC100652959	LOC100652959
ARF3	ARF3
WNT10B	WNT10B
WNT1	WNT1
DDN	DDN
LOC100652964	LOC100652964
PRKAG1	PRKAG1
MLL2	MLL2
RHEBL1	RHEBL1
DHH	DHH
LMBR1L	LMBR1L
LOC100288366	LOC100288366
TUBA1B	TUBA1B
LOC100289104	LOC100289104
TUBA1A	TUBA1A
LOC100293962	LOC100293962
TUBA1C	TUBA1C
PRPH	PRPH
TROAP	TROAP
C1QL4	C1QL4
DNAJC22	DNAJC22
SPATS2	SPATS2
LOC100335030	LOC100335030
KCNH3	KCNH3
MCRS1	MCRS1
FAM186B	FAM186B
PRPF40B	PRPF40B
FMNL3	FMNL3
TMBIM6	TMBIM6
NCKAP5L	NCKAP5L
LOC100286844	LOC100286844
BCDIN3D	BCDIN3D
FAIM2	FAIM2
LOC283332	LOC283332
AQP2	AQP2
AQP5	AQP5
AQP6	AQP6
RACGAP1	RACGAP1
ACCN2	ACCN2
SMARCD1	SMARCD1
GPD1	GPD1
C12orf62	C12orf62
CERS5	CERS5
LIMA1	LIMA1
MIR1293	MIR1293
FAM186A	FAM186A
LARP4	LARP4
DIP2B	DIP2B
ATF1	ATF1
TMPRSS12	TMPRSS12
METTL7A	METTL7A
HIGD1C	HIGD1C
SLC11A2	SLC11A2
LETMD1	LETMD1
CSRNP2	CSRNP2
TFCP2	TFCP2
POU6F1	POU6F1
DAZAP2	DAZAP2
SMAGP	SMAGP
BIN2	BIN2
CELA1	CELA1
GALNT6	GALNT6
SLC4A8	SLC4A8
SCN8A	SCN8A
FLJ33996	FLJ33996
FIGNL2	FIGNL2
LOC728503	LOC728503
ANKRD33	ANKRD33
ACVRL1	ACVRL1
ACVR1B	ACVR1B
GRASP	GRASP
NR4A1	NR4A1
C12orf44	C12orf44
KRT80	KRT80
LOC283403	LOC283403
LOC283404	LOC283404
KRT7	KRT7
KRT81	KRT81
KRT86	KRT86
KRT83	KRT83
KRT85	KRT85
KRT84	KRT84
KRT82	KRT82
KRT75	KRT75
KRT6B	KRT6B
KRT6C	KRT6C
KRT6A	KRT6A
KRT5	KRT5
KRT71	KRT71
KRT74	KRT74
KRT72	KRT72
KRT73	KRT73
KRT2	KRT2
KRT1	KRT1
KRT77	KRT77
ARL2BPP2	ARL2BPP2
KRT76	KRT76
KRT3	KRT3
KRT4	KRT4
KRT79	KRT79
KRT78	KRT78
KRT8	KRT8
KRT18	KRT18
EIF4B	EIF4B
LOC283335	LOC283335
TENC1	TENC1
SPRYD3	SPRYD3
IGFBP6	IGFBP6
SOAT2	SOAT2
CSAD	CSAD
ZNF740	ZNF740
ITGB7	ITGB7
RARG	RARG
MFSD5	MFSD5
ESPL1	ESPL1
PFDN5	PFDN5
C12orf10	C12orf10
AAAS	AAAS
SP7	SP7
SP1	SP1
AMHR2	AMHR2
PRR13	PRR13
PCBP2	PCBP2
MAP3K12	MAP3K12
TARBP2	TARBP2
NPFF	NPFF
ATF7	ATF7
LOC100652999	LOC100652999
ATP5G2	ATP5G2
CALCOCO1	CALCOCO1
HOXC13	HOXC13
HOXC12	HOXC12
HOTAIR	HOTAIR
HOXC11	HOXC11
HOXC10	HOXC10
MIR196A2	MIR196A2
HOXC9	HOXC9
HOXC8	HOXC8
HOXC5	HOXC5
HOXC6	HOXC6
HOXC4	HOXC4
MIR615	MIR615
FLJ12825	FLJ12825
LOC100240735	LOC100240735
LOC100240734	LOC100240734
LOC400043	LOC400043
SMUG1	SMUG1
CBX5	CBX5
MIR3198-2	MIR3198-2
HNRNPA1	HNRNPA1
NFE2	NFE2
COPZ1	COPZ1
MIR148B	MIR148B
GPR84	GPR84
ZNF385A	ZNF385A
ITGA5	ITGA5
GTSF1	GTSF1
NCKAP1L	NCKAP1L
PDE1B	PDE1B
PPP1R1A	PPP1R1A
GLYCAM1	GLYCAM1
LACRT	LACRT
DCD	DCD
MUCL1	MUCL1
KIAA0748	KIAA0748
NEUROD4	NEUROD4
OR9K2	OR9K2
OR10A7	OR10A7
OR6C74	OR6C74
OR6C6	OR6C6
OR6C1	OR6C1
OR6C3	OR6C3
OR6C75	OR6C75
OR6C65	OR6C65
OR6C76	OR6C76
OR6C2	OR6C2
OR6C70	OR6C70
OR6C68	OR6C68
OR6C4	OR6C4
OR10P1	OR10P1
METTL7B	METTL7B
ITGA7	ITGA7
BLOC1S1-RDH5	BLOC1S1-RDH5
BLOC1S1	BLOC1S1
RDH5	RDH5
CD63	CD63
GDF11	GDF11
SARNP	SARNP
ORMDL2	ORMDL2
DNAJC14	DNAJC14
LOC440104	LOC440104
MMP19	MMP19
WIBG	WIBG
DGKA	DGKA
PMEL	PMEL
CDK2	CDK2
RAB5B	RAB5B
SUOX	SUOX
IKZF4	IKZF4
RPS26	RPS26
ERBB3	ERBB3
LOC100653008	LOC100653008
PA2G4	PA2G4
RPL41	RPL41
ZC3H10	ZC3H10
ESYT1	ESYT1
MYL6B	MYL6B
MYL6	MYL6
SMARCC2	SMARCC2
RNF41	RNF41
OBFC2B	OBFC2B
SLC39A5	SLC39A5
ANKRD52	ANKRD52
COQ10A	COQ10A
CS	CS
CNPY2	CNPY2
PAN2	PAN2
IL23A	IL23A
STAT2	STAT2
APOF	APOF
TIMELESS	TIMELESS
MIP	MIP
SPRYD4	SPRYD4
GLS2	GLS2
RBMS2	RBMS2
BAZ2A	BAZ2A
ATP5B	ATP5B
SNORD59B	SNORD59B
SNORD59A	SNORD59A
LOC100506732	LOC100506732
PTGES3	PTGES3
NACA	NACA
PRIM1	PRIM1
HSD17B6	HSD17B6
SDR9C7	SDR9C7
RDH16	RDH16
GPR182	GPR182
HBCBP	HBCBP
ZBTB39	ZBTB39
TAC3	TAC3
MYO1A	MYO1A
TMEM194A	TMEM194A
NAB2	NAB2
STAT6	STAT6
LRP1	LRP1
MIR1228	MIR1228
NXPH4	NXPH4
SHMT2	SHMT2
NDUFA4L2	NDUFA4L2
STAC3	STAC3
R3HDM2	R3HDM2
INHBC	INHBC
INHBE	INHBE
GLI1	GLI1
ARHGAP9	ARHGAP9
MARS	MARS
DDIT3	DDIT3
MIR616	MIR616
MBD6	MBD6
DCTN2	DCTN2
KIF5A	KIF5A
PIP4K2C	PIP4K2C
DTX3	DTX3
ARHGEF25	ARHGEF25
SLC26A10	SLC26A10
B4GALNT1	B4GALNT1
OS9	OS9
AGAP2	AGAP2
LOC100130776	LOC100130776
TSPAN31	TSPAN31
CDK4	CDK4
MARCH9	MARCH9
CYP27B1	CYP27B1
METTL1	METTL1
METTL21B	METTL21B
TSFM	TSFM
AVIL	AVIL
PP12719	PP12719
CTDSP2	CTDSP2
MIR26A2	MIR26A2
LOC100506844	LOC100506844
XRCC6BP1	XRCC6BP1
LOC100506869	LOC100506869
LRIG3	LRIG3
SLC16A7	SLC16A7
FAM19A2	FAM19A2
USP15	USP15
MON2	MON2
C12orf61	C12orf61
MIRLET7I	MIRLET7I
PPM1H	PPM1H
AVPR1A	AVPR1A
DPY19L2	DPY19L2
TMEM5	TMEM5
SRGAP1	SRGAP1
C12orf66	C12orf66
C12orf56	C12orf56
XPOT	XPOT
TBK1	TBK1
RASSF3	RASSF3
GNS	GNS
TBC1D30	TBC1D30
FLJ41278	FLJ41278
WIF1	WIF1
LEMD3	LEMD3
MSRB3	MSRB3
LOC100507065	LOC100507065
RPSAP52	RPSAP52
HMGA2	HMGA2
LOC100129940	LOC100129940
LLPH	LLPH
TMBIM4	TMBIM4
IRAK3	IRAK3
HELB	HELB
GRIP1	GRIP1
CAND1	CAND1
LOC100507175	LOC100507175
DYRK2	DYRK2
IFNG	IFNG
IL26	IL26
IL22	IL22
MDM1	MDM1
LOC100507195	LOC100507195
RAP1B	RAP1B
SNORA70G	SNORA70G
LOC100507250	LOC100507250
NUP107	NUP107
SLC35E3	SLC35E3
MDM2	MDM2
CPM	CPM
CPSF6	CPSF6
MIR1279	MIR1279
LYZ	LYZ
YEATS4	YEATS4
FRS2	FRS2
MIR3913-1	MIR3913-1
MIR3913-2	MIR3913-2
CCT2	CCT2
LRRC10	LRRC10
BEST3	BEST3
RAB3IP	RAB3IP
LOC100652962	LOC100652962
C12orf28	C12orf28
LOC100507317	LOC100507317
CNOT2	CNOT2
KCNMB4	KCNMB4
PTPRB	PTPRB
LOC100507330	LOC100507330
PTPRR	PTPRR
TSPAN8	TSPAN8
LGR5	LGR5
ZFC3H1	ZFC3H1
THAP2	THAP2
TMEM19	TMEM19
RAB21	RAB21
LOC100507345	LOC100507345
TBC1D15	TBC1D15
MRS2P2	MRS2P2
TPH2	TPH2
LOC283392	LOC283392
TRHDE	TRHDE
LOC100507363	LOC100507363
LOC100507377	LOC100507377
ATXN7L3B	ATXN7L3B
LOC100652893	LOC100652893
KCNC2	KCNC2
CAPS2	CAPS2
GLIPR1L1	GLIPR1L1
GLIPR1L2	GLIPR1L2
GLIPR1	GLIPR1
KRR1	KRR1
PHLDA1	PHLDA1
NAP1L1	NAP1L1
LOC100652897	LOC100652897
BBS10	BBS10
OSBPL8	OSBPL8
ZDHHC17	ZDHHC17
CSRP2	CSRP2
LOC727803	LOC727803
E2F7	E2F7
LOC100507484	LOC100507484
NAV3	NAV3
LOC100507498	LOC100507498
SYT1	SYT1
MIR1252	MIR1252
PAWR	PAWR
PPP1R12A	PPP1R12A
LOC100507515	LOC100507515
OTOGL	OTOGL
PTPRQ	PTPRQ
MYF6	MYF6
MYF5	MYF5
LIN7A	LIN7A
MIR617	MIR617
MIR618	MIR618
ACSS3	ACSS3
MIR4699	MIR4699
PPFIA2	PPFIA2
CCDC59	CCDC59
C12orf26	C12orf26
TMTC2	TMTC2
SLC6A15	SLC6A15
TSPAN19	TSPAN19
LRRIQ1	LRRIQ1
ALX1	ALX1
RASSF9	RASSF9
NTS	NTS
MGAT4C	MGAT4C
LOC100507559	LOC100507559
MKRN9P	MKRN9P
C12orf50	C12orf50
C12orf29	C12orf29
CEP290	CEP290
TMTC3	TMTC3
KITLG	KITLG
LOC728084	LOC728084
DUSP6	DUSP6
POC1B	POC1B
POC1B-GALNT4	POC1B-GALNT4
GALNT4	GALNT4
ATP2B1	ATP2B1
LOC338758	LOC338758
LOC100507594	LOC100507594
C12orf37	C12orf37
C12orf12	C12orf12
EPYC	EPYC
KERA	KERA
LUM	LUM
DCN	DCN
BTG1	BTG1
CLLU1OS	CLLU1OS
CLLU1	CLLU1
LOC100507616	LOC100507616
C12orf74	C12orf74
PLEKHG7	PLEKHG7
EEA1	EEA1
LOC643339	LOC643339
LOC100652914	LOC100652914
NUDT4	NUDT4
UBE2N	UBE2N
MRPL42	MRPL42
LOC144481	LOC144481
SOCS2	SOCS2
CRADD	CRADD
PLXNC1	PLXNC1
CCDC41	CCDC41
LOC144486	LOC144486
TMCC3	TMCC3
MIR492	MIR492
KRT19P2	KRT19P2
NDUFA12	NDUFA12
NR2C1	NR2C1
FGD6	FGD6
VEZT	VEZT
MIR331	MIR331
MIR3685	MIR3685
METAP2	METAP2
USP44	USP44
PGAM1P5	PGAM1P5
NTN4	NTN4
LOC100505645	LOC100505645
SNRPF	SNRPF
CCDC38	CCDC38
AMDHD1	AMDHD1
HAL	HAL
LTA4H	LTA4H
ELK3	ELK3
CDK17	CDK17
C12orf55	C12orf55
C12orf63	C12orf63
NEDD1	NEDD1
RMST	RMST
MIR1251	MIR1251
MIR135A2	MIR135A2
MIR4495	MIR4495
MIR4303	MIR4303
SLC9A7P1	SLC9A7P1
LOC643770	LOC643770
LOC100128191	LOC100128191
TMPO	TMPO
SLC25A3	SLC25A3
SNORA53	SNORA53
IKBIP	IKBIP
APAF1	APAF1
ANKS1B	ANKS1B
FAM71C	FAM71C
UHRF1BP1L	UHRF1BP1L
GOLGA2P5	GOLGA2P5
MIR1827	MIR1827
ACTR6	ACTR6
DEPDC4	DEPDC4
SCYL2	SCYL2
SLC17A8	SLC17A8
NR1H4	NR1H4
GAS2L3	GAS2L3
ANO4	ANO4
SLC5A8	SLC5A8
UTP20	UTP20
ARL1	ARL1
SPIC	SPIC
MYBPC1	MYBPC1
LOC100505814	LOC100505814
CHPT1	CHPT1
SYCP3	SYCP3
GNPTAB	GNPTAB
DRAM1	DRAM1
CCDC53	CCDC53
NUP37	NUP37
C12orf48	C12orf48
PMCH	PMCH
IGF1	IGF1
LINC00485	LINC00485
PAH	PAH
ASCL1	ASCL1
C12orf42	C12orf42
STAB2	STAB2
LOC100505882	LOC100505882
NT5DC3	NT5DC3
GNN	GNN
HSP90B1	HSP90B1
MIR3652	MIR3652
C12orf73	C12orf73
TDG	TDG
GLT8D2	GLT8D2
HCFC2	HCFC2
NFYB	NFYB
TXNRD1	TXNRD1
EID3	EID3
CHST11	CHST11
IGANRP	IGANRP
MIR3922	MIR3922
SLC41A2	SLC41A2
C12orf45	C12orf45
ALDH1L2	ALDH1L2
KIAA1033	KIAA1033
APPL2	APPL2
C12orf75	C12orf75
NUAK1	NUAK1
CKAP4	CKAP4
TCP11L2	TCP11L2
POLR3B	POLR3B
LOC100287944	LOC100287944
RFX4	RFX4
LOC100505978	LOC100505978
RIC8B	RIC8B
C12orf23	C12orf23
MTERFD3	MTERFD3
CRY1	CRY1
BTBD11	BTBD11
PWP1	PWP1
PRDM4	PRDM4
ASCL4	ASCL4
LOC728739	LOC728739
WSCD2	WSCD2
CMKLR1	CMKLR1
FICD	FICD
SART3	SART3
ISCU	ISCU
TMEM119	TMEM119
SELPLG	SELPLG
MIR4496	MIR4496
CORO1C	CORO1C
SSH1	SSH1
DAO	DAO
SVOP	SVOP
LOC100131733	LOC100131733
USP30	USP30
ALKBH2	ALKBH2
UNG	UNG
LOC100506415	LOC100506415
ACACB	ACACB
FOXN4	FOXN4
MYO1H	MYO1H
KCTD10	KCTD10
UBE3B	UBE3B
MMAB	MMAB
MVK	MVK
C12orf34	C12orf34
MGC14436	MGC14436
TRPV4	TRPV4
MIR4497	MIR4497
GLTP	GLTP
TCHP	TCHP
GIT2	GIT2
ANKRD13A	ANKRD13A
C12orf76	C12orf76
IFT81	IFT81
ATP2A2	ATP2A2
ANAPC7	ANAPC7
ARPC3	ARPC3
GPN3	GPN3
C12orf24	C12orf24
VPS29	VPS29
RAD9B	RAD9B
PPTC7	PPTC7
TCTN1	TCTN1
HVCN1	HVCN1
PPP1CC	PPP1CC
CCDC63	CCDC63
MYL2	MYL2
LOC100131138	LOC100131138
CUX2	CUX2
FAM109A	FAM109A
SH2B3	SH2B3
ATXN2	ATXN2
BRAP	BRAP
ACAD10	ACAD10
ALDH2	ALDH2
C12orf47	C12orf47
MAPKAPK5	MAPKAPK5
ADAM1	ADAM1
TMEM116	TMEM116
ERP29	ERP29
NAA25	NAA25
MIR3657	MIR3657
TRAFD1	TRAFD1
C12orf51	C12orf51
RPL6	RPL6
PTPN11	PTPN11
MIR1302-1	MIR1302-1
RPH3A	RPH3A
OAS1	OAS1
OAS3	OAS3
OAS2	OAS2
DTX1	DTX1
RASAL1	RASAL1
CCDC42B	CCDC42B
DDX54	DDX54
C12orf52	C12orf52
IQCD	IQCD
TPCN1	TPCN1
SLC24A6	SLC24A6
PLBD2	PLBD2
SDS	SDS
SDSL	SDSL
LHX5	LHX5
LOC100506452	LOC100506452
LOC100506465	LOC100506465
RBM19	RBM19
TBX5	TBX5
LOC255480	LOC255480
TBX3	TBX3
MED13L	MED13L
LINC00173	LINC00173
MAP1LC3B2	MAP1LC3B2
C12orf49	C12orf49
RNFT2	RNFT2
HRK	HRK
FBXW8	FBXW8
LOC100506551	LOC100506551
TESC	TESC
FBXO21	FBXO21
NOS1	NOS1
KSR2	KSR2
RFC5	RFC5
WSB2	WSB2
VSIG10	VSIG10
PEBP1	PEBP1
TAOK3	TAOK3
SUDS3	SUDS3
SRRM4	SRRM4
HSPB8	HSPB8
LOC144742	LOC144742
CCDC60	CCDC60
TMEM233	TMEM233
PRKAB1	PRKAB1
CIT	CIT
MIR1178	MIR1178
CCDC64	CCDC64
RAB35	RAB35
GCN1L1	GCN1L1
MIR4498	MIR4498
RPLP0	RPLP0
LOC100506649	LOC100506649
PXN	PXN
RNU4-2	RNU4-2
RNU4-1	RNU4-1
SIRT4	SIRT4
PLA2G1B	PLA2G1B
MSI1	MSI1
COX6A1	COX6A1
TRIAP1	TRIAP1
GATC	GATC
SRSF9	SRSF9
DYNLL1	DYNLL1
LOC100506668	LOC100506668
COQ5	COQ5
RNF10	RNF10
POP5	POP5
CABP1	CABP1
MLEC	MLEC
UNC119B	UNC119B
MIR4700	MIR4700
ACADS	ACADS
SPPL3	SPPL3
HNF1A-AS1	HNF1A-AS1
HNF1A	HNF1A
C12orf43	C12orf43
OASL	OASL
P2RX7	P2RX7
P2RX4	P2RX4
CAMKK2	CAMKK2
ANAPC5	ANAPC5
RNF34	RNF34
KDM2B	KDM2B
ORAI1	ORAI1
MORN3	MORN3
TMEM120B	TMEM120B
RHOF	RHOF
LOC338799	LOC338799
SETD1B	SETD1B
HPD	HPD
PSMD9	PSMD9
WDR66	WDR66
BCL7A	BCL7A
LOC100506691	LOC100506691
MLXIP	MLXIP
LRRC43	LRRC43
IL31	IL31
B3GNT4	B3GNT4
DIABLO	DIABLO
VPS33A	VPS33A
CLIP1	CLIP1
LOC100507066	LOC100507066
ZCCHC8	ZCCHC8
RSRC2	RSRC2
KNTC1	KNTC1
HCAR2	HCAR2
HCAR3	HCAR3
HCAR1	HCAR1
DENR	DENR
CCDC62	CCDC62
HIP1R	HIP1R
VPS37B	VPS37B
ABCB9	ABCB9
OGFOD2	OGFOD2
ARL6IP4	ARL6IP4
PITPNM2	PITPNM2
MIR4304	MIR4304
LOC100507091	LOC100507091
MPHOSPH9	MPHOSPH9
C12orf65	C12orf65
CDK2AP1	CDK2AP1
SBNO1	SBNO1
LOC100293704	LOC100293704
SETD8	SETD8
RILPL2	RILPL2
SNRNP35	SNRNP35
RILPL1	RILPL1
MIR3908	MIR3908
TMED2	TMED2
LOC100652786	LOC100652786
DDX55	DDX55
EIF2B1	EIF2B1
GTF2H3	GTF2H3
TCTN2	TCTN2
ATP6V0A2	ATP6V0A2
DNAH10	DNAH10
CCDC92	CCDC92
ZNF664	ZNF664
ZNF664-FAM101A	ZNF664-FAM101A
FAM101A	FAM101A
NCOR2	NCOR2
SCARB1	SCARB1
LOC100652795	LOC100652795
UBC	UBC
LOC100652800	LOC100652800
DHX37	DHX37
BRI3BP	BRI3BP
AACS	AACS
TMEM132B	TMEM132B
LOC400084	LOC400084
LOC100128554	LOC100128554
LOC387895	LOC387895
LOC100507206	LOC100507206
LOC440117	LOC440117
FLJ37505	FLJ37505
MIR4419B	MIR4419B
TMEM132C	TMEM132C
MIR3612	MIR3612
SLC15A4	SLC15A4
LOC100128276	LOC100128276
GLT1D1	GLT1D1
TMEM132D	TMEM132D
LOC100190940	LOC100190940
FLJ31485	FLJ31485
FZD10	FZD10
PIWIL1	PIWIL1
RIMBP2	RIMBP2
STX2	STX2
RAN	RAN
GPR133	GPR133
LOC100128840	LOC100128840
LOC116437	LOC116437
LOC100292905	LOC100292905
LOC338797	LOC338797
LOC100128002	LOC100128002
SFSWAP	SFSWAP
MMP17	MMP17
ULK1	ULK1
PUS1	PUS1
EP400	EP400
SNORA49	SNORA49
EP400NL	EP400NL
DDX51	DDX51
NOC4L	NOC4L
GALNT9	GALNT9
LOC100130238	LOC100130238
LOC100506978	LOC100506978
FBRSL1	FBRSL1
LOC100507055	LOC100507055
P2RX2	P2RX2
POLE	POLE
PXMP2	PXMP2
PGAM5	PGAM5
ANKLE2	ANKLE2
GOLGA3	GOLGA3
CHFR	CHFR
ZNF605	ZNF605
ZNF26	ZNF26
ZNF84	ZNF84
ZNF140	ZNF140
ZNF891	ZNF891
ZNF10	ZNF10
ZNF268	ZNF268
LOC647589	LOC647589
ANKRD20A9P	ANKRD20A9P
LOC100652856	LOC100652856
LINC00442	LINC00442
PHF2P1	PHF2P1
TUBA3C	TUBA3C
ANKRD26P3	ANKRD26P3
LINC00421	LINC00421
TPTE2	TPTE2
MPHOSPH8	MPHOSPH8
PSPC1	PSPC1
ZMYM5	ZMYM5
LOC400099	LOC400099
ZMYM2	ZMYM2
GJA3	GJA3
GJB2	GJB2
GJB6	GJB6
CRYL1	CRYL1
MIR4499	MIR4499
IFT88	IFT88
IL17D	IL17D
N6AMT2	N6AMT2
XPO4	XPO4
LATS2	LATS2
SAP18	SAP18
SKA3	SKA3
MRP63	MRP63
MIPEPP3	MIPEPP3
LOC100652865	LOC100652865
LINC00422	LINC00422
ZDHHC20	ZDHHC20
EFHA1	EFHA1
FGF9	FGF9
LOC100506622	LOC100506622
BASP1P1	BASP1P1
SGCG	SGCG
SACS	SACS
SACS-AS1	SACS-AS1
LINC00327	LINC00327
TNFRSF19	TNFRSF19
MIPEP	MIPEP
C1QTNF9B-AS1	C1QTNF9B-AS1
C1QTNF9B	C1QTNF9B
SPATA13	SPATA13
MIR2276	MIR2276
C1QTNF9	C1QTNF9
PARP4	PARP4
TPTE2P6	TPTE2P6
ATP12A	ATP12A
RNF17	RNF17
CENPJ	CENPJ
TPTE2P1	TPTE2P1
PABPC3	PABPC3
C13orf41	C13orf41
FAM123A	FAM123A
MTMR6	MTMR6
NUPL1	NUPL1
ATP8A2	ATP8A2
SHISA2	SHISA2
RNF6	RNF6
CDK8	CDK8
WASF3	WASF3
GPR12	GPR12
USP12	USP12
RPL21	RPL21
SNORD102	SNORD102
SNORA27	SNORA27
RASL11A	RASL11A
GTF3A	GTF3A
MTIF3	MTIF3
LNX2	LNX2
POLR1D	POLR1D
LOC100506997	LOC100506997
GSX1	GSX1
PDX1	PDX1
ATP5EP2	ATP5EP2
LOC100132234	LOC100132234
CDX2	CDX2
PRHOXNB	PRHOXNB
FLT3	FLT3
PAN3-AS1	PAN3-AS1
PAN3	PAN3
FLT1	FLT1
POMP	POMP
SLC46A3	SLC46A3
MTUS2	MTUS2
SLC7A1	SLC7A1
UBL3	UBL3
LOC440131	LOC440131
KATNAL1	KATNAL1
LINC00427	LINC00427
LINC00426	LINC00426
HMGB1	HMGB1
USPL1	USPL1
ALOX5AP	ALOX5AP
LOC440132	LOC440132
LOC100507064	LOC100507064
C13orf33	C13orf33
C13orf26	C13orf26
HSPH1	HSPH1
B3GALTL	B3GALTL
RXFP2	RXFP2
EEF1DP3	EEF1DP3
FRY-AS1	FRY-AS1
FRY	FRY
ZAR1L	ZAR1L
BRCA2	BRCA2
N4BP2L1	N4BP2L1
N4BP2L2	N4BP2L2
CG030	CG030
PDS5B	PDS5B
KL	KL
STARD13	STARD13
RFC3	RFC3
NBEA	NBEA
MAB21L1	MAB21L1
LOC100507114	LOC100507114
DCLK1	DCLK1
SOHLH2	SOHLH2
CCDC169-SOHLH2	CCDC169-SOHLH2
CCDC169	CCDC169
SPG20	SPG20
SPG20OS	SPG20OS
CCNA1	CCNA1
SERTM1	SERTM1
RFXAP	RFXAP
SMAD9	SMAD9
ALG5	ALG5
EXOSC8	EXOSC8
FAM48A	FAM48A
CSNK1A1L	CSNK1A1L
FLJ34747	FLJ34747
POSTN	POSTN
TRPC4	TRPC4
UFM1	UFM1
FREM2	FREM2
STOML3	STOML3
PROSER1	PROSER1
NHLRC3	NHLRC3
LHFP	LHFP
COG6	COG6
MIR4305	MIR4305
FLJ42392	FLJ42392
TTL	TTL
FOXO1	FOXO1
MIR320D1	MIR320D1
MRPS31	MRPS31
SLC25A15	SLC25A15
LOC100616668	LOC100616668
MIR621	MIR621
SUGT1P3	SUGT1P3
ELF1	ELF1
WBP4	WBP4
MIR3168	MIR3168
KBTBD6	KBTBD6
KBTBD7	KBTBD7
MTRF1	MTRF1
NAA16	NAA16
OR7E37P	OR7E37P
C13orf15	C13orf15
KIAA0564	KIAA0564
LOC100507240	LOC100507240
DGKH	DGKH
AKAP11	AKAP11
TNFSF11	TNFSF11
C13orf30	C13orf30
EPSTI1	EPSTI1
DNAJC15	DNAJC15
ENOX1	ENOX1
CCDC122	CCDC122
LACC1	LACC1
LINC00284	LINC00284
C13orf44-AS1	C13orf44-AS1
SERP2	SERP2
TSC22D1	TSC22D1
LOC641467	LOC641467
LOC144817	LOC144817
NUFIP1	NUFIP1
KIAA1704	KIAA1704
GTF2F2	GTF2F2
KCTD4	KCTD4
LOC100287803	LOC100287803
TPT1	TPT1
SNORA31	SNORA31
LOC100190939	LOC100190939
SLC25A30	SLC25A30
COG3	COG3
FAM194B	FAM194B
SPERT	SPERT
SIAH3	SIAH3
LOC100652889	LOC100652889
ZC3H13	ZC3H13
LOC100509894	LOC100509894
CPB2	CPB2
LCP1	LCP1
LRRC63	LRRC63
KIAA0226L	KIAA0226L
LOC731932	LOC731932
LRCH1	LRCH1
ESD	ESD
HTR2A	HTR2A
SUCLA2	SUCLA2
NUDT15	NUDT15
MED4	MED4
ITM2B	ITM2B
LOC100652744	LOC100652744
RB1	RB1
LPAR6	LPAR6
RCBTB2	RCBTB2
LOC100129597	LOC100129597
CYSLTR2	CYSLTR2
FNDC3A	FNDC3A
MLNR	MLNR
CDADC1	CDADC1
CAB39L	CAB39L
SETDB2	SETDB2
PHF11	PHF11
RCBTB1	RCBTB1
ARL11	ARL11
